%%  AutoUniv Version 1 User Guide 

%%  1 About AutoUniv 
%%  AutoUniv (AU) is a tool for creating classification models and generating 
%%  classified examples. 
%%  AU was designed by 
%%  Ray J. Hickey 
%%  E: ray.j.hickey@gmail.com
%%  W: http://sites.google.com/site/autouniv
%%  AU was programmed in Win-Prolog, version 4.9 from Logic Programming 
%%  Associates and makes use of the Prolog compiler and reasoning engine. 

%%  2 Installation 
%%  AU runs under Windows. Around 2GB of memory will be sufficient. Simply 
%%  extract AU.zip. AU does not alter registry settings. 
%%  All files are in the top-level folder. AU consists of four files: au.exe, au.dll, au.ini, 
%%  au.ovl. Two sub-folders exist containing examples of models and of data sets. 
%%  In addition to this User Guide there is also a Reference Manual. 
%%  Memory settings are in au.ini. These have been set to cater for the largest 
%%  models and should not need adjusting. 

%%  3 Running AU 
%%  Run au.exe. This will start the Launcher. From here you can run the two 
%%  applications namely the model builder, Create Model, and the data generator, 
%%  Generate Data. 
%%  The following sections provide a brief description of the use of the model builder 
%%  and data generator. These should be read in conjunction with the more detailed 
%%  account of AU in the Reference Manual. 

%%  4 The model builder tool 
%%  The Build Classification Model dialog is available from the Launcher. Settings 
%%  are made for attributes, classes and rules. The order in which settings are 
%%  entered is controlled. For example, the number of relevant attributes cannot be 
%%  specified until the number of attributes overall is specified. Validity checks 
%%  operate to prevent illegitimate entries. There is also auto completion. 
%%  The Class Distribution Settings dialog is available from the Customise 
%%  Distribution button or these settings can be randomised from the Randomise 
%%  Distributions button. A total weight of 1000 must be distributed across the 
%%  classes to reflect the prominence of each class. Applying Hold to any weight will 
%%  cause it to be retained when randomisation is applied. Minimum and maximum 
%%  values for the majority class probability are set for each class. These are 
%%  expressed as integers up to 1000 subject to a minimum necessary to secure a 
%%  majority class (which is displayed). Randomisation is also available, with hold. 
%%  Selecting Zero Noise followed by randomisation will set minimum and maximum - 2 - 
%%  to 1000 for unheld classes. Illegitimate values will be notified to the user when 
%%  the Apply button is pressed. 
%%  When all build settings have been made the Apply button in the Build 
%%  Classification Model dialog is enabled. When activated, this will enable the Start
%%  button for model building. Progress in the building of the model is echoed in the 
%%  Build Log window. After completion or failure, the model may be rebuilt with or 
%%  without attribute definitions and attribute factorisation being retained. 
%%  Once built, a model may be saved which creates its .aupl, .aurules and 
%%  .auprops files. The .aupl file provides the Prolog source code definition of the 
%%  model. 
%%  A new model may now be built or drift may be applied to the existing model by 
%%  selecting Keep attribute definitions and, possibly, other keep options depending 
%%  on the type of drift required. 
%%  When the user returns to the Launcher, the current build settings are retained. 

%%  5 The data generator tool 
%%  The Generate Data Set from Model dialog is available from the Launcher. Here 
%%  a model is selected and will be compiled into the Prolog system. A file format 
%%  for the examples is selected. The three available formats are CSV, ARFF (for 
%%  WEKA) and C4.5. Examples may be generated with or without header attribute 
%%  information. The latter is useful for appending examples to existing files. 

%%  6 Modification of the .aupl file 
%%  The user can edit the .aupl file for a model in order to manually alter the model 
%%  definition. Caution should be exercised when doing this. It is the user’s 
%%  responsibility to ensure the logical integrity and syntactic correctness of any 
%%  alterations. Logical flaws will cause the data generator to crash. In this situation, 
%%  the system should be exited and restarted. Syntax errors will produce a Prolog 
%%  compiler error message. 

@relation autoUniv-au6-250-drift-au6-cd1-500

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 {v1,v2}
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 {v1,v2}
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 {v1,v2,v3}
@attribute Class {class1,class2,class3,class4,class5,class6,class7,class8}

@data
3.7,56470,37.8,1.86,60041,0.316,72.9,89,4.68,7,53.9,v2,0.692,52.9,7139,807,0.624,6.18,0.3,811,31.3,0.47,1.2,76.9,7.53,0.229,0.339,0.6,9.23,0.29,v2,49.3,0.61,42.5,56.6,0.38,20318,7.08,0.719,v3,class8
3.82,50642,25.3,2.54,82902,0.498,71.3,89,4.58,5.9,53.8,v1,0.666,92,6730,776,0.643,5.87,0.56,689,30,0.22,3.35,91,7.04,0.118,0.618,0.97,9.64,0.62,v2,62.1,0.51,20.2,72.1,0.77,76509,6.47,0.847,v1,class4
3.31,51766,26.6,3.29,24306,0.15,73.3,69,4.48,3.4,51.4,v1,0.74,98,4282,755,0.544,6.33,0.7,310,27.2,0.47,1.67,62.8,8.33,0.268,0.346,0.51,9.32,0.3,v2,62,0.43,19.7,64.3,0.6,52484,6.29,0.741,v3,class1
2.17,55767,51,1.85,65574,0.166,80.4,54,4.59,7.1,55,v2,0.656,97,7447,784,0.245,3.59,0.72,671,34.6,0.19,4.12,88.3,6.74,0.491,0.625,0.79,9.03,0.4,v1,55.3,0.43,78.5,55.3,0.63,16470,7.45,0.696,v1,class2
2.18,50164,27.1,2.12,24085,0.172,73,74,4.25,9.5,50.8,v1,0.723,98.6,4259,754,0.493,6.36,0.22,603,31.9,0.35,0.98,74.7,6.91,0.352,0.622,0.43,9.09,0.39,v1,49.9,0.45,69.4,63,0.79,57335,6.6,0.698,v3,class2
2.73,46604,38,3.15,55644,0.166,79.7,69,4.62,8,50.2,v1,0.832,53.3,5559,760,0.65,5.12,0.48,608,27.5,0.23,2.02,64.2,6.73,0.458,0.352,0.89,9.07,0.34,v1,55.4,0.4,29.4,67.5,0.38,19857,6.58,0.688,v3,class6
3.46,55324,38.2,2.27,68346,0.162,72.4,91,4.68,4.1,50.2,v2,0.627,95.2,7240,761,0.61,6.36,0.69,717,28.2,0.27,3.16,83,6.86,0.282,0.593,0.87,9.1,0.33,v1,55.5,0.62,86.6,66.2,0.66,31168,8.1,0.79,v2,class4
3.21,55849,40,0.29,66337,0.496,76.4,93,4.35,5,50.2,v1,0.621,60.5,5317,775,0.268,4.89,0.39,600,24.1,0.27,2.34,79.8,8.74,0.257,0.483,0.92,9.12,0.32,v1,61.5,0.35,69.4,71.2,0.59,53599,7.3,0.739,v3,class2
3.27,55417,26.6,2.98,24274,0.172,71.9,93,4.27,8.9,51.7,v1,0.54,40.5,5336,809,0.568,5.56,0.7,505,32.3,0.46,3.4,87.2,6.85,0.247,0.349,0.87,9.1,0.32,v1,52.5,0.43,19.9,71.5,0.63,57225,6.92,0.767,v2,class4
3.27,55395,22.4,0.39,62610,0.498,78.2,82,4.32,4.7,55.5,v2,0.528,58.4,7418,768,0.567,3.31,0.72,317,25.7,0.26,1.29,78.1,7.16,0.236,0.532,0.62,9.05,0.26,v2,61.5,0.36,53,70.2,0.68,34492,8.49,0.726,v1,class2
3.45,55425,36,2.54,58315,0.472,81.1,91,4.64,4.5,50.2,v1,0.864,76.5,6946,761,0.633,3.91,0.38,300,28.9,0.21,3.99,82.9,7.9,0.188,0.482,0.83,9.26,0.29,v1,57.1,0.45,65.4,70.2,0.33,43767,7.17,0.826,v1,class7
2.92,55352,26.3,3.08,19719,0.381,73.1,67,4.61,3.7,52,v2,0.623,40.7,6839,767,0.247,6.37,0.17,762,29.4,0.47,2.68,94.3,7.95,0.179,0.557,0.93,8.25,0.6,v1,60.3,0.37,59.6,55.5,0.89,85397,6.7,0.846,v3,class3
1.48,46685,16.8,0.29,35271,0.497,76.7,94,4.6,7.8,52.8,v2,0.644,42.2,7062,742,0.782,6.25,0.54,423,28.3,0.25,3.57,66.4,7.05,0.204,0.506,0.92,9.03,0.26,v1,60.1,0.42,59.8,65.4,0.41,50378,7.85,0.751,v2,class3
1.84,50298,48.3,3.34,43187,0.315,75,68,4.31,4.6,52.9,v2,0.645,74.9,6238,801,0.551,3.86,0.43,537,26.9,0.46,3.71,80.7,6.98,0.577,0.488,0.88,9.51,0.26,v2,60,0.36,65,62.8,0.5,64351,6.68,0.711,v2,class4
3.68,48237,27.5,2.61,20372,0.315,78.9,88,4.55,7,52.4,v1,0.671,76.8,7389,803,0.596,6.25,0.36,763,28.4,0.23,4.06,86.4,6.69,0.642,0.621,0.97,9.66,0.27,v2,54,0.44,83.6,62,0.88,48773,8.12,0.799,v2,class1
3.01,46562,21.9,1.85,20465,0.315,77.6,70,4.44,4.9,50.2,v1,0.499,76.1,5458,796,0.243,3.62,0.4,770,25.9,0.31,2.1,85.2,6.97,0.268,0.612,0.85,9.13,0.27,v2,52.8,0.48,60,58.8,0.55,55986,7.98,0.738,v1,class1
2.72,46565,48.7,2.7,79855,0.165,72.7,71,4.36,6,52.1,v2,0.595,92,4646,766,0.706,3.99,0.61,813,28.9,0.17,3.5,89.1,8.38,0.358,0.405,0.54,9.08,0.26,v1,46.9,0.58,18.9,56.6,0.51,52107,6.58,0.759,v2,class2
2.61,54351,33.5,2.62,80215,0.316,77.1,75,4.57,6.9,50.2,v2,0.678,81.1,4610,804,0.65,6.02,0.71,607,29.5,0.18,1.61,99.1,6.81,0.16,0.625,0.51,8.58,0.3,v1,56,0.51,34.3,70.4,0.48,86101,8.36,0.69,v2,class3
3.76,54483,13.8,2.07,51258,0.498,77.2,93,4.62,8.6,52,v1,0.606,75.6,5791,750,0.647,4.96,0.66,801,24.7,0.24,3.43,84.9,6.98,0.188,0.624,0.58,9.06,0.25,v2,47,0.45,21.3,65.6,0.2,54493,6.48,0.694,v1,class6
3.46,54643,26.6,2.11,24297,0.171,75.7,53,4.58,8.3,50.9,v1,0.681,79.9,4729,762,0.61,6.28,0.14,812,26.2,0.27,2.49,79.2,6.94,0.223,0.616,0.46,9.22,0.27,v2,56.1,0.44,67.2,63.2,0.83,19095,6.97,0.755,v3,class5
2.66,49256,28.6,2.1,21975,0.148,78.3,90,4.64,8.4,51.4,v1,0.694,96.2,6133,784,0.595,5.89,0.39,823,24.2,0.47,1.14,91.4,6.94,0.108,0.477,0.98,9.25,0.26,v1,56.2,0.42,25.1,70.6,0.42,34401,6.59,0.85,v3,class3
3.09,48677,38.7,1.73,87827,0.449,74.5,72,4.68,4.3,50.2,v2,0.707,90.8,6661,761,0.644,6.05,0.71,366,32.4,0.2,4.02,93,6.71,0.523,0.615,0.87,9.53,0.31,v2,58.3,0.43,89.1,66.1,0.68,57255,7.17,0.751,v2,class2
3.32,50232,28.2,2.12,27314,0.38,72.2,82,4.59,4.5,51.5,v2,0.864,77.6,7274,756,0.882,6.36,0.28,818,34.5,0.23,1.74,93.2,6.96,0.34,0.402,0.97,9.81,0.62,v2,60.4,0.44,74.9,71.5,0.62,53801,7.19,0.829,v3,class1
3.71,52860,44.2,2.04,20978,0.284,72.9,63,4.27,8.6,54.4,v2,0.785,91.1,4270,743,0.365,6.19,0.51,813,28.2,0.2,2.8,78.6,7.06,0.178,0.547,0.85,9.21,0.39,v1,60.9,0.44,76.5,71.3,0.39,55690,7.59,0.728,v3,class6
2.3,46512,39.9,1.83,55550,0.362,73.2,88,4.66,3.6,51.6,v1,0.693,97.4,5784,764,0.647,3.32,0.46,601,25.8,0.27,1.65,88.5,6.75,0.189,0.462,0.88,9.26,0.4,v1,61.2,0.46,63.5,66.2,0.81,22655,6.55,0.758,v2,class7
3.86,53123,51.3,2.28,57672,0.312,77.5,94,4.55,5.1,51.1,v1,0.65,48.6,5717,762,0.285,4.18,0.45,819,33.7,0.25,0.47,80.8,6.91,0.791,0.522,0.95,9.64,0.26,v2,60.1,0.61,19.9,58.8,0.31,52061,7.09,0.745,v2,class3
3.43,53219,31.6,2.3,27876,0.245,77.8,62,4.45,9,55.2,v2,0.676,87.5,6251,806,0.527,6.21,0.38,600,31,0.24,3.66,85.7,6.91,0.245,0.399,0.86,9.04,0.27,v2,60.2,0.34,73,55.1,0.55,46368,6.59,0.726,v1,class4
3.39,54226,11.7,1.12,82945,0.146,78.8,88,4.63,8,51.4,v1,0.863,75.5,7522,745,0.645,5.65,0.5,817,24,0.23,0.96,90.7,7,0.235,0.481,0.63,9.06,0.62,v2,62.1,0.42,86.1,62.5,0.83,22939,7.04,0.7,v2,class4
1.9,48858,11.7,0.66,39887,0.497,77.6,81,4.63,3.5,50.2,v2,0.636,95.9,4192,747,0.278,4.69,0.54,706,28.2,0.31,0.91,80.1,8.69,0.113,0.502,0.84,9.17,0.29,v2,57.7,0.39,18,69,0.76,54810,7.17,0.727,v2,class4
3.72,51641,28.9,1.81,20716,0.164,77.5,94,4.54,4,53.9,v2,0.693,47.2,6252,774,0.562,5.66,0.58,813,24.2,0.29,3.08,66,7.87,0.213,0.357,0.56,9.07,0.28,v2,60.5,0.45,23.3,58.4,0.58,56852,7.16,0.743,v3,class6
3.72,53996,39.1,3.19,76153,0.496,77.1,66,4.29,4.4,50.2,v1,0.627,78.3,5662,790,0.6,4.74,0.66,704,26.8,0.15,1.17,88.5,6.99,0.477,0.467,0.58,9.8,0.26,v1,52,0.41,22.2,56.4,0.89,52423,7.5,0.798,v1,class3
3.67,52964,36.1,3,18946,0.164,73.5,67,4.68,6.3,51.1,v1,0.697,95.6,7513,758,0.377,4.54,0.62,626,25.2,0.22,3.48,94.6,7.61,0.336,0.606,0.9,9.79,0.3,v2,48.1,0.41,21.1,65.6,0.83,30196,6.75,0.765,v3,class3
3.32,48092,21.3,3,38377,0.496,73.6,92,4.49,6.1,53.3,v1,0.67,68.7,4744,808,0.479,6.22,0.16,391,30.9,0.37,3.26,79.9,6.94,0.912,0.596,0.95,8.45,0.3,v2,50.5,0.43,19.2,61.8,0.7,23468,7.47,0.807,v3,class4
1.37,53063,42,1.96,62169,0.344,73,91,4.41,8.9,50.2,v2,0.69,97.9,5069,745,0.238,5.95,0.48,819,25.8,0.45,1.16,94,8.11,0.173,0.331,0.42,9.12,0.23,v2,51.7,0.43,78.9,70.7,0.64,21751,7.03,0.708,v1,class6
3.8,50676,28.2,2.04,46529,0.312,77.9,75,4.63,5.6,51.5,v2,0.644,80.1,4682,762,0.612,3.95,0.54,777,31,0.15,3.1,94.7,6.93,0.211,0.342,0.89,9.55,0.62,v2,62.1,0.61,51.3,67.2,0.67,15331,7.14,0.833,v3,class4
3.88,54787,25.8,1.32,21312,0.315,71.3,69,4.43,7.2,52,v2,0.648,79.2,6276,751,0.597,6.19,0.44,604,30.3,0.45,0.58,95.1,7.3,0.76,0.62,0.41,9.11,0.4,v1,61.2,0.58,23.2,70.5,0.29,19778,8.24,0.772,v2,class4
3.88,56537,50.8,0.6,19822,0.23,78.3,93,4.58,5.3,50.2,v1,0.863,75.2,5962,740,0.249,6.36,0.52,605,27.6,0.47,0.97,88,6.8,0.814,0.518,0.68,9.88,0.57,v1,60.3,0.54,51.9,57.5,0.64,45000,8.56,0.747,v2,class3
2.67,46661,24.8,3.16,85625,0.167,77.9,92,4.68,9.4,50.2,v1,0.692,84.8,7384,765,0.64,3.87,0.45,813,24,0.29,3.23,63.1,7.09,0.208,0.325,0.55,8.86,0.62,v1,62.2,0.46,59.9,68.4,0.82,64379,7.92,0.835,v2,class2
1.98,54843,39.8,0.94,22077,0.168,78.7,75,4.57,4.1,51.9,v2,0.657,81.6,7213,796,0.368,5.45,0.3,814,29.7,0.28,1.08,97.7,7.2,0.16,0.446,0.85,9.25,0.6,v2,56.4,0.61,53.1,61.4,0.89,55125,8.35,0.708,v3,class7
2.39,45939,44.2,1.24,81597,0.495,76,77,4.62,9.3,50.2,v2,0.538,87.8,5000,745,0.245,4.57,0.15,599,31.8,0.46,3.08,98.3,6.81,0.123,0.539,0.98,9.16,0.36,v1,55.2,0.63,21.1,62.3,0.63,22332,6.6,0.778,v3,class3
3.61,48105,33,0.35,20949,0.443,72.8,78,4.59,9.5,51.9,v1,0.611,65.4,6584,775,0.264,5.89,0.41,430,24,0.35,3.3,79.5,7.05,0.177,0.621,0.56,9.1,0.26,v2,59.3,0.42,28.8,55.2,0.32,20586,7.35,0.747,v1,class4
2.51,46876,44.8,2.58,84520,0.28,83.4,94,4.29,8.7,50.2,v1,0.669,75.2,4895,809,0.607,5.01,0.13,744,29.7,0.46,1.41,93.2,6.88,0.483,0.575,0.74,9.48,0.56,v1,53,0.55,59.4,60.2,0.73,45195,7.35,0.85,v3,class5
1.76,55345,47.6,3.06,22206,0.156,78.2,90,4.65,4.8,52.5,v1,0.69,98.1,7476,757,0.643,6.01,0.38,287,24.8,0.21,0.56,81.7,6.83,0.151,0.426,0.89,9.13,0.57,v1,60.6,0.35,61.9,72.4,0.56,27112,6.97,0.723,v2,class1
2.56,50634,45.5,2.02,38460,0.17,71.3,87,4.59,8.4,51.7,v2,0.65,97.9,6153,789,0.432,6.01,0.66,820,25,0.42,1.98,88.9,7.79,0.268,0.564,0.98,9.21,0.62,v1,49.3,0.42,79.9,61.5,0.86,16424,6.42,0.703,v2,class8
2.82,53728,37.8,2.02,66167,0.153,81.3,82,4.49,7.3,50.2,v1,0.696,80.1,5548,761,0.3,5.65,0.39,374,34.4,0.47,2.3,89.1,7.12,0.117,0.617,0.86,9.06,0.62,v1,61.4,0.56,62.4,55.1,0.33,22158,6.59,0.845,v1,class3
2.24,54701,28.9,1.85,79032,0.165,78.1,71,4.68,5,50.2,v2,0.638,49.5,6376,803,0.858,5.95,0.69,624,24.3,0.17,3.28,92.3,7.93,0.389,0.621,0.51,9.45,0.62,v1,59.5,0.53,18.2,72.6,0.88,35497,6.6,0.768,v2,class5
2.04,48660,34.4,1.84,24402,0.315,81.9,90,4.36,9.4,52.8,v1,0.5,82.2,5914,767,0.539,4.83,0.45,607,23.9,0.39,0.59,89.9,7.01,0.111,0.608,0.58,8.24,0.21,v1,48.3,0.6,60,69.5,0.37,17794,6.3,0.739,v2,class7
3.57,47016,22.8,2.11,59000,0.408,78.2,71,4.7,4.1,52.6,v1,0.672,93.2,7202,801,0.646,6.29,0.13,256,27.2,0.41,2.3,63,7.87,0.808,0.493,0.93,9.26,0.22,v1,61.4,0.44,19.4,56.6,0.38,32834,7.43,0.707,v2,class5
1.78,53158,39.7,2.16,62306,0.315,75.3,77,4.38,8.5,50.4,v2,0.672,77,5781,810,0.268,5.08,0.37,823,24.1,0.29,2.18,80.5,7.04,0.969,0.617,0.69,9.12,0.24,v2,55.3,0.42,18.2,62.6,0.56,14521,6.7,0.715,v2,class3
3.66,54102,29.3,1.42,82053,0.429,79.6,79,4.5,5,54.2,v2,0.641,97,4664,806,0.593,4.77,0.39,599,25.9,0.25,2.94,89.5,7.01,0.934,0.434,0.88,9.36,0.23,v1,59.8,0.39,73.9,57.4,0.75,15743,8.08,0.816,v3,class3
3.71,55446,20,3.19,59387,0.28,77.8,68,4.67,8.6,52,v1,0.695,79,4580,809,0.869,5.9,0.64,624,26.8,0.23,3.08,72.9,8.64,0.46,0.625,0.46,9.22,0.45,v1,59.4,0.44,80.5,60.8,0.87,54273,7.55,0.726,v3,class6
2.73,45961,17.4,2.05,31679,0.17,78.1,93,4.61,6,51.7,v2,0.695,78.3,4821,798,0.441,3.47,0.39,244,26.8,0.46,4.08,88.2,7.36,0.761,0.44,0.64,9.05,0.3,v1,61.2,0.58,78.9,62.4,0.39,83823,7.15,0.756,v2,class3
3.3,46383,36.4,2,22629,0.456,79.3,94,4.54,9.3,51.1,v1,0.525,81.6,5582,748,0.727,6.35,0.57,793,26.2,0.24,3.79,83.5,7.05,0.756,0.607,0.71,9.82,0.62,v1,60.9,0.49,18.8,67.1,0.89,65979,6.47,0.759,v3,class3
3.66,51752,26.1,1.93,48713,0.169,77.5,88,4.55,9.1,54.6,v2,0.613,36.2,6727,748,0.643,6.35,0.48,816,26,0.16,0.45,71.6,7.67,0.12,0.344,0.86,9.11,0.47,v1,59.2,0.42,59.7,60.6,0.3,69687,6.45,0.801,v2,class7
3.45,54412,15.1,1.13,20530,0.316,77.7,58,4.69,7.4,50.2,v2,0.644,75.2,6269,770,0.643,6.1,0.71,651,25,0.37,3.95,84.1,6.98,0.216,0.372,0.95,9.06,0.45,v1,54.5,0.44,20.8,55.7,0.22,57209,7.52,0.732,v1,class4
3.85,47216,15.8,2.88,20116,0.157,76.5,54,4.29,8.6,50.4,v1,0.646,91.6,6991,761,0.627,3.83,0.7,811,26.5,0.17,3.26,72.6,8.67,0.926,0.597,0.84,9.87,0.31,v1,61.5,0.62,69.1,59.8,0.31,71138,6.79,0.716,v1,class3
3.82,51748,25.3,2.01,90587,0.172,78.6,69,4.43,4.8,51.4,v1,0.522,75.5,7306,764,0.646,6.16,0.65,741,33.9,0.16,2.45,81.6,8.14,0.666,0.613,0.61,9.87,0.23,v2,51.1,0.36,72.2,60.7,0.47,16432,7.27,0.752,v2,class6
3.23,56032,30.5,2.18,24470,0.369,78.5,69,4.65,6.9,52.1,v1,0.863,79.3,6537,747,0.393,5.52,0.5,764,31.5,0.16,0.62,93.2,7.06,0.557,0.599,0.9,9.07,0.59,v2,62.2,0.45,86,54.9,0.89,57120,7.4,0.747,v3,class7
1.5,52593,15,3.18,38842,0.16,78.5,62,4.51,8.3,50.2,v2,0.644,96.1,5054,810,0.246,5.93,0.27,817,24.3,0.22,3.34,93.5,6.92,0.266,0.507,0.84,9.22,0.42,v2,53.3,0.34,75.3,55.4,0.54,67778,8.15,0.75,v3,class2
3.84,56383,26.5,1.93,34357,0.497,75.6,84,4.57,3.7,50.2,v1,0.691,82.6,6123,740,0.548,6.15,0.46,811,28.4,0.22,2.44,84.4,6.94,0.19,0.622,0.88,9.86,0.62,v1,52.4,0.43,51.6,69.9,0.82,43533,7.11,0.7,v1,class6
1.83,47691,26.6,1.34,36469,0.254,78,93,4.66,4.9,53.7,v1,0.683,82.8,5252,763,0.269,4.63,0.14,820,33.5,0.22,3.5,78.3,6.69,0.919,0.507,0.98,9.73,0.4,v2,59.7,0.39,19.8,70.3,0.43,27396,7.11,0.685,v1,class4
2.64,56428,48.8,3.18,21921,0.156,72,88,4.62,8,52.6,v1,0.645,74.2,6716,753,0.593,5.96,0.13,812,27.1,0.24,2.42,79.1,7.24,0.911,0.349,0.56,9.33,0.52,v2,60.7,0.43,49,57,0.73,82257,6.58,0.706,v2,class3
3.37,55940,51,0.48,54368,0.315,75.4,90,4.7,9.3,53,v1,0.643,45,7018,747,0.643,5.89,0.65,314,28.3,0.26,2.87,82.4,7.01,0.806,0.601,0.85,9.09,0.26,v2,54.2,0.47,49.2,65.5,0.53,61800,6.58,0.718,v2,class4
2.99,54231,40.1,3.2,55580,0.282,75.3,94,4.47,6.9,50.2,v2,0.655,96.5,6221,760,0.645,4.07,0.47,781,33.3,0.29,4.04,87.5,8.67,0.397,0.477,0.69,9.4,0.29,v2,49.6,0.4,25.7,62.8,0.25,26404,7.37,0.717,v2,class5
2.76,46716,51,1.96,60540,0.285,77.2,68,4.6,6.2,50.2,v1,0.814,98.6,6387,807,0.247,3.39,0.13,599,26.2,0.29,0.5,92.2,7.06,0.22,0.347,0.91,9.12,0.25,v2,48.5,0.44,65.2,71.7,0.2,42000,6.61,0.796,v2,class8
3.12,51495,39.3,2.78,51314,0.482,84.2,93,4.68,8.7,52.5,v1,0.666,78.6,6656,742,0.312,3.27,0.66,606,26.2,0.28,3.47,85,6.99,0.401,0.617,0.93,9.11,0.27,v1,60.9,0.34,59.4,64.3,0.88,15424,7.78,0.706,v1,class4
3.87,48831,30.6,3.24,94514,0.204,78.3,94,4.27,9.5,50.9,v2,0.691,79.6,7398,797,0.518,3.91,0.38,629,31,0.29,1.32,92.2,7,0.841,0.373,0.73,9.03,0.4,v2,61.7,0.45,20.8,64.2,0.88,76523,6.43,0.771,v3,class7
2.11,50134,27.5,0.51,23394,0.157,73.9,93,4.61,8,52.7,v2,0.69,79,6302,804,0.611,4.81,0.62,605,34.7,0.28,3.49,82,7.01,0.131,0.349,0.92,9.08,0.5,v2,56.5,0.6,87.4,66.3,0.88,47082,6.58,0.761,v3,class2
3.46,53560,24,0.99,59839,0.438,77.8,53,4.7,7.9,52.5,v1,0.668,78.3,7508,810,0.245,6.24,0.14,627,24.4,0.16,3.63,91,7.33,0.267,0.578,0.73,9.03,0.37,v2,59.8,0.45,76.6,58.2,0.53,57811,6.37,0.787,v3,class4
3.74,47651,37.1,2.09,78597,0.497,76,65,4.52,7.4,55.3,v2,0.581,91.6,4637,764,0.328,3.09,0.16,816,33.9,0.47,4.12,78.8,7.01,0.273,0.618,0.55,9.39,0.22,v2,57,0.4,45.8,71.3,0.88,44095,7.06,0.728,v2,class6
1.99,54985,27.6,0.49,58333,0.157,77.6,93,4.23,3.4,53.7,v2,0.675,95.2,6672,783,0.484,4.9,0.42,805,27.4,0.27,0.94,97.5,7.12,0.181,0.603,0.92,9.3,0.49,v2,57.1,0.45,71.9,71.2,0.54,51257,6.48,0.75,v3,class2
3.8,46453,36.6,1.86,88543,0.445,76.5,74,4.63,9.2,50.2,v1,0.69,85.8,4293,763,0.42,5.63,0.4,662,34.3,0.4,2.97,83.5,7.02,0.794,0.598,0.73,9.2,0.42,v1,55.3,0.41,31.3,56.2,0.7,21858,6.63,0.783,v1,class3
1.59,49561,12.3,1.83,51703,0.315,75.7,76,4.25,5.4,50.9,v2,0.626,96.1,7472,781,0.407,4.39,0.18,640,34.3,0.26,2.63,91.2,8.09,0.249,0.484,0.44,9.6,0.4,v1,58.2,0.41,70.5,64.4,0.48,21721,7.6,0.803,v1,class7
3.36,47679,49.4,2.03,20309,0.31,78,88,4.61,6.9,51.4,v2,0.864,90.7,5960,753,0.441,6.16,0.69,820,32.2,0.47,1.37,64.8,7.12,0.54,0.53,0.4,9.1,0.26,v1,57.6,0.44,19.2,61.3,0.89,18487,8.02,0.764,v3,class4
3.68,54124,18.6,0.64,95424,0.171,80.3,86,4.68,7.9,50.2,v1,0.672,76.4,6173,785,0.648,6.21,0.4,691,31.6,0.46,1.37,67.1,7.36,0.181,0.385,0.78,9.05,0.23,v2,60.7,0.61,19,72.6,0.88,44514,7.07,0.796,v3,class8
3.73,55913,51.2,1.36,77688,0.208,77.7,61,4.56,6.7,50.2,v1,0.669,87.5,4794,764,0.244,4.98,0.51,818,31.1,0.37,3.06,89.8,6.87,0.183,0.619,0.63,9.16,0.55,v2,60.9,0.37,17.8,65.8,0.89,23162,7.32,0.762,v3,class3
1.91,49301,33.3,0.65,96059,0.496,74.7,62,4.67,7.7,50.2,v1,0.673,77.1,6870,799,0.382,6.37,0.37,821,24.8,0.23,3.85,87.2,7,0.428,0.541,0.4,9.7,0.25,v1,53.5,0.45,69.6,62.1,0.22,17209,6.27,0.77,v1,class6
2.64,53274,12.6,1.62,76965,0.16,77.7,54,4.29,8.1,50.2,v1,0.863,55.5,4335,791,0.25,6.16,0.72,823,28.5,0.31,2.72,79.3,6.99,0.264,0.567,0.47,9.76,0.62,v1,56.6,0.63,67.6,57.3,0.45,31765,7.59,0.8,v3,class3
3.67,54935,39.6,1.44,63196,0.316,72.5,67,4.69,6.2,50.2,v1,0.646,78.8,5011,805,0.315,6.28,0.41,815,25.4,0.43,1.68,72.3,6.91,0.489,0.403,0.64,9.19,0.62,v2,60.5,0.52,20.5,66.7,0.54,70267,7.08,0.723,v1,class3
3.62,55275,32.4,0.71,64422,0.495,77.8,82,4.61,4.6,50.6,v2,0.776,74.2,6635,764,0.643,4.76,0.38,703,25.3,0.39,2.89,66.6,7.2,0.157,0.481,0.84,9.03,0.25,v2,59.3,0.49,72.3,67.1,0.64,58455,7.23,0.791,v2,class4
