%%  AutoUniv Version 1 User Guide 

%%  1 About AutoUniv 
%%  AutoUniv (AU) is a tool for creating classification models and generating 
%%  classified examples. 
%%  AU was designed by 
%%  Ray J. Hickey 
%%  E: ray.j.hickey@gmail.com
%%  W: http://sites.google.com/site/autouniv
%%  AU was programmed in Win-Prolog, version 4.9 from Logic Programming 
%%  Associates and makes use of the Prolog compiler and reasoning engine. 

%%  2 Installation 
%%  AU runs under Windows. Around 2GB of memory will be sufficient. Simply 
%%  extract AU.zip. AU does not alter registry settings. 
%%  All files are in the top-level folder. AU consists of four files: au.exe, au.dll, au.ini, 
%%  au.ovl. Two sub-folders exist containing examples of models and of data sets. 
%%  In addition to this User Guide there is also a Reference Manual. 
%%  Memory settings are in au.ini. These have been set to cater for the largest 
%%  models and should not need adjusting. 

%%  3 Running AU 
%%  Run au.exe. This will start the Launcher. From here you can run the two 
%%  applications namely the model builder, Create Model, and the data generator, 
%%  Generate Data. 
%%  The following sections provide a brief description of the use of the model builder 
%%  and data generator. These should be read in conjunction with the more detailed 
%%  account of AU in the Reference Manual. 

%%  4 The model builder tool 
%%  The Build Classification Model dialog is available from the Launcher. Settings 
%%  are made for attributes, classes and rules. The order in which settings are 
%%  entered is controlled. For example, the number of relevant attributes cannot be 
%%  specified until the number of attributes overall is specified. Validity checks 
%%  operate to prevent illegitimate entries. There is also auto completion. 
%%  The Class Distribution Settings dialog is available from the Customise 
%%  Distribution button or these settings can be randomised from the Randomise 
%%  Distributions button. A total weight of 1000 must be distributed across the 
%%  classes to reflect the prominence of each class. Applying Hold to any weight will 
%%  cause it to be retained when randomisation is applied. Minimum and maximum 
%%  values for the majority class probability are set for each class. These are 
%%  expressed as integers up to 1000 subject to a minimum necessary to secure a 
%%  majority class (which is displayed). Randomisation is also available, with hold. 
%%  Selecting Zero Noise followed by randomisation will set minimum and maximum - 2 - 
%%  to 1000 for unheld classes. Illegitimate values will be notified to the user when 
%%  the Apply button is pressed. 
%%  When all build settings have been made the Apply button in the Build 
%%  Classification Model dialog is enabled. When activated, this will enable the Start
%%  button for model building. Progress in the building of the model is echoed in the 
%%  Build Log window. After completion or failure, the model may be rebuilt with or 
%%  without attribute definitions and attribute factorisation being retained. 
%%  Once built, a model may be saved which creates its .aupl, .aurules and 
%%  .auprops files. The .aupl file provides the Prolog source code definition of the 
%%  model. 
%%  A new model may now be built or drift may be applied to the existing model by 
%%  selecting Keep attribute definitions and, possibly, other keep options depending 
%%  on the type of drift required. 
%%  When the user returns to the Launcher, the current build settings are retained. 

%%  5 The data generator tool 
%%  The Generate Data Set from Model dialog is available from the Launcher. Here 
%%  a model is selected and will be compiled into the Prolog system. A file format 
%%  for the examples is selected. The three available formats are CSV, ARFF (for 
%%  WEKA) and C4.5. Examples may be generated with or without header attribute 
%%  information. The latter is useful for appending examples to existing files. 

%%  6 Modification of the .aupl file 
%%  The user can edit the .aupl file for a model in order to manually alter the model 
%%  definition. Caution should be exercised when doing this. It is the user’s 
%%  responsibility to ensure the logical integrity and syntactic correctness of any 
%%  alterations. Logical flaws will cause the data generator to crash. In this situation, 
%%  the system should be exited and restarted. Syntax errors will produce a Prolog 
%%  compiler error message. 

@relation autoUniv-au6-1000

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 {v1,v2}
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 {v1,v2}
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 {v1,v2,v3}
@attribute Class {class1,class2,class3,class4,class5,class6,class7,class8}

@data
3.86,56370,44.7,2.68,93459,0.185,76,68,4.7,7.7,50.2,v2,0.649,44.8,7344,802,0.541,6.14,0.24,814,29.4,0.37,3.15,83.3,6.91,0.821,0.61,0.92,8.21,0.3,v1,60,0.36,66.3,68.8,0.23,60179,6.6,0.715,v2,class5
3.76,54812,39.5,2.74,57252,0.155,77.5,91,4.64,7.5,50.2,v2,0.683,82,6334,761,0.234,5.98,0.57,598,23.9,0.3,3.86,65.7,8.19,0.183,0.621,0.7,9.05,0.62,v2,56.3,0.34,66,70.4,0.79,52878,6.58,0.743,v3,class2
2.83,51035,51.2,2.94,39103,0.17,76.1,89,4.7,6.8,54,v1,0.697,81,5858,796,0.848,3.82,0.69,737,24.3,0.26,3.26,86.9,7.42,0.802,0.619,0.83,9.1,0.62,v2,50.1,0.44,31.1,56.1,0.78,59128,6.59,0.72,v1,class8
3.7,51892,38.6,3.22,89739,0.315,77.7,72,4.53,5.5,50.4,v2,0.863,92.5,5466,763,0.617,3.58,0.53,670,28.7,0.26,3.9,95.7,6.73,0.178,0.594,0.89,9.69,0.33,v1,50.7,0.6,64.3,58.3,0.39,66042,7.61,0.725,v2,class4
3.47,50374,33.5,1.77,22266,0.166,78.4,82,4.42,3.5,54.3,v1,0.863,77.3,6128,807,0.24,3.02,0.65,484,27.7,0.25,1.6,77.9,6.83,0.812,0.454,0.91,9.53,0.48,v1,61.2,0.36,32.5,71,0.64,40494,8.6,0.695,v2,class3
3.35,55375,26.7,0.77,54515,0.496,74.4,68,4.59,7.5,52,v1,0.501,67.9,5773,810,0.648,6,0.71,608,32.8,0.23,2.98,92.6,6.84,0.24,0.448,0.97,9.07,0.48,v1,58.5,0.57,21.2,59.3,0.88,60926,6.58,0.763,v2,class3
3.78,47633,42.2,0.35,31580,0.315,74.7,93,4.26,7.7,55,v1,0.751,51.2,5036,810,0.781,6.32,0.41,521,28.4,0.26,1.55,81.4,7.89,0.216,0.619,0.86,9.07,0.55,v2,54.7,0.43,68.6,71.1,0.54,21434,7.62,0.724,v2,class8
3.59,53116,25.2,2.23,46735,0.168,77.6,94,4.62,8.2,50.5,v2,0.697,47.5,5201,763,0.243,3.48,0.25,716,26.1,0.25,2.77,96.7,8.39,0.251,0.616,0.42,9.08,0.62,v1,56.5,0.42,60.8,67,0.21,72721,6.35,0.743,v3,class2
2.3,46563,34.6,1.83,73160,0.315,78.4,85,4.61,5.7,51.9,v1,0.849,76.8,4858,745,0.609,3.42,0.4,564,25.7,0.2,2.8,89.8,6.85,0.82,0.626,0.96,9.3,0.58,v2,48.1,0.43,59.8,71.7,0.74,30623,6.6,0.74,v1,class3
1.86,50230,51,2.34,23129,0.35,79,94,4.51,3.9,50.2,v2,0.676,74.5,7320,804,0.779,5.65,0.38,823,33.1,0.24,0.85,92.2,6.73,0.125,0.586,0.54,9.69,0.28,v2,59.7,0.36,56.5,57.3,0.39,51807,7.4,0.764,v1,class8
3.33,55410,39.2,2.87,53097,0.172,78.5,79,4.69,8.4,54.3,v1,0.656,89.1,7101,766,0.272,3.33,0.71,535,26.4,0.23,2.75,98.1,7.05,0.6,0.538,0.98,9.1,0.21,v1,52.2,0.49,62.9,60.7,0.33,22968,7.19,0.782,v2,class6
3.71,47564,51.1,1.92,86494,0.498,78.2,67,4.37,6.4,50.7,v1,0.691,81.8,5736,805,0.463,3.93,0.63,507,29.9,0.3,3.65,79.6,6.83,0.726,0.62,0.71,9.89,0.38,v1,61.8,0.49,70,59,0.84,14510,7.12,0.772,v3,class1
3.7,48055,13.8,1.89,60548,0.213,72.4,91,4.63,6.9,52.7,v2,0.629,56.1,7093,761,0.468,3.52,0.62,822,24.7,0.17,1.55,94.5,7.6,0.21,0.579,0.4,9.11,0.6,v1,56.2,0.42,19.9,71.8,0.88,29068,6.6,0.697,v1,class5
1.47,48294,42.5,3.16,24022,0.468,71.7,56,4.61,3.5,52.4,v1,0.711,80.5,5982,760,0.554,4.38,0.59,811,33.3,0.27,3.75,78.9,6.79,0.261,0.431,0.5,9.16,0.41,v1,58.7,0.44,21.1,60.1,0.75,37154,6.78,0.748,v2,class7
3.79,47713,51.3,2.4,58047,0.315,76.1,70,4.7,7.3,55.9,v2,0.629,77.8,4246,808,0.669,6.18,0.37,763,24.3,0.26,3.56,72.7,6.93,0.631,0.347,0.85,9.88,0.4,v2,47.6,0.36,69.7,57.9,0.56,19693,6.68,0.759,v1,class3
3.37,47524,40,3.04,58013,0.44,82.6,70,4.7,9.1,55,v1,0.683,93.3,6960,808,0.577,6.3,0.71,258,24.4,0.46,0.88,78,6.91,0.736,0.458,0.91,9.12,0.41,v2,58.5,0.45,19.9,55.5,0.33,75336,7.15,0.703,v1,class7
3.36,53919,51.3,0.7,59886,0.164,78,77,4.36,9.3,51.5,v1,0.694,87.1,5442,763,0.296,3.76,0.37,757,34.4,0.26,1.25,87.8,7.34,0.182,0.34,0.72,9.57,0.52,v1,52.9,0.62,37.3,66,0.88,30921,7.23,0.738,v1,class4
3.86,55464,46.5,1.85,24219,0.497,84.1,67,4.38,7.6,54.4,v2,0.604,71.1,5400,794,0.601,5.01,0.69,714,23.9,0.19,3.86,92.5,7.74,0.376,0.626,0.47,9.65,0.62,v1,60.1,0.41,83.7,67,0.46,70954,7.61,0.792,v1,class5
3.34,48890,48.6,2.96,47618,0.438,85,93,4.24,9.4,52.2,v2,0.69,94.2,4982,807,0.655,4.27,0.16,650,24.4,0.21,2.14,93.5,6.68,0.729,0.327,0.96,9.57,0.35,v2,60.2,0.43,78.9,72.3,0.63,75313,6.33,0.752,v1,class4
3.53,56501,51.2,2.09,19251,0.15,79.1,84,4.59,8,52.6,v1,0.748,79.8,4147,809,0.644,5.79,0.55,662,26.4,0.44,2.61,80.4,7.37,0.758,0.449,0.88,9.59,0.3,v1,57.2,0.45,46.1,71.6,0.8,58365,7.51,0.741,v1,class7
1.19,54878,51.2,2.32,64988,0.158,78.2,87,4.63,5.9,53.1,v2,0.688,98.8,4693,797,0.241,3.93,0.17,657,24.7,0.35,3.38,93.5,6.88,0.667,0.614,0.9,9.11,0.62,v1,54.9,0.45,60.2,72.6,0.83,20562,6.98,0.842,v3,class7
3.33,55699,38.6,2.68,21126,0.157,78.8,91,4.7,8.6,51.2,v2,0.692,97.8,6838,745,0.62,5.68,0.16,819,25.7,0.29,3.29,78.9,6.96,0.152,0.469,0.94,9.47,0.21,v2,60.2,0.45,19.1,62.3,0.66,61219,6.61,0.733,v3,class6
3.21,51923,37,2.93,22005,0.498,75.1,75,4.47,8.8,51.4,v1,0.671,78.3,6075,810,0.794,6.35,0.72,707,23.9,0.25,1.26,88.6,6.94,0.171,0.579,0.4,9.45,0.4,v2,62.2,0.42,66.7,64.4,0.39,15403,7.3,0.74,v2,class3
3.56,53641,47.4,2.33,59600,0.315,75.7,82,4.67,7.3,53.1,v2,0.863,63.9,4522,780,0.267,6.15,0.38,728,29.7,0.15,1.93,87,6.96,0.776,0.436,0.97,9.05,0.24,v1,61.4,0.44,66.9,57,0.28,53237,6.75,0.827,v3,class3
2.51,54446,37.2,2.22,93163,0.497,77.5,93,4.48,6.6,51.8,v1,0.67,81.1,7202,786,0.301,4.98,0.73,819,27,0.25,0.92,85.2,8.16,0.578,0.61,0.98,9.06,0.22,v2,48.6,0.62,59.8,64,0.3,25448,8.11,0.834,v3,class8
3.19,54715,41.3,2.51,23294,0.316,73.1,81,4.66,9.3,50.8,v1,0.62,78.2,6990,776,0.819,6.37,0.17,603,27.6,0.31,3.68,90,8.24,0.257,0.421,0.84,9.05,0.62,v1,46.9,0.44,27.6,71.9,0.26,22403,7.47,0.728,v1,class3
3.78,53468,47.7,2.39,20267,0.316,74.1,94,4.57,6.3,50.2,v2,0.682,86.6,7123,763,0.612,3.58,0.5,256,26.2,0.23,2.62,84.5,6.8,0.17,0.494,0.84,9.04,0.27,v2,60.3,0.6,28.7,62.5,0.33,21061,7.94,0.806,v3,class8
3.54,55906,38.1,3.09,25076,0.164,76.5,67,4.23,6.7,50.8,v1,0.657,77.2,6704,810,0.479,5.96,0.4,535,33.7,0.47,3.62,96.8,7.05,0.243,0.56,0.87,9.13,0.25,v1,60.7,0.43,18.8,72.1,0.79,23816,6.46,0.757,v1,class7
3.68,54509,37.5,0.39,59616,0.497,74.4,93,4.61,8.6,51.3,v1,0.697,76.1,6691,746,0.427,4.31,0.43,602,28.3,0.29,2.06,93.6,8.13,0.429,0.38,0.64,9.12,0.6,v2,47.6,0.44,60.1,71.3,0.39,51952,7.29,0.782,v3,class8
3.69,52864,14,2.4,57888,0.315,75.6,67,4.59,6.7,54.1,v1,0.863,78.4,7441,767,0.248,5.87,0.48,765,24,0.25,1.55,98.4,7.02,0.549,0.45,0.58,9.05,0.62,v2,53.4,0.35,72.8,63.8,0.87,51895,7.39,0.845,v2,class2
3.24,53073,45.4,1.83,25207,0.22,74.6,77,4.64,8.4,55.8,v2,0.616,93.7,5692,784,0.735,4.91,0.7,746,28.1,0.41,3.68,79.7,8.07,0.509,0.352,0.88,9.52,0.62,v2,54.1,0.41,56,70.4,0.5,74246,7.17,0.759,v2,class3
2.21,53104,33.6,2.03,94262,0.316,78.2,71,4.67,6.8,52.4,v1,0.644,79.7,4883,807,0.649,6.1,0.42,666,24.2,0.25,2.14,80.4,6.99,0.691,0.463,0.9,9.27,0.49,v2,51.6,0.49,70.5,58,0.33,14596,6.58,0.743,v2,class3
3.49,47555,44,0.5,84331,0.315,75.7,93,4.37,5.2,50.3,v2,0.654,95.5,5702,761,0.642,6.09,0.37,812,33.3,0.19,2.78,81.7,6.76,0.176,0.337,0.88,9.5,0.61,v1,55.4,0.43,83,62.6,0.39,17461,6.79,0.745,v2,class2
3.09,53596,37,2.48,22417,0.163,76.4,78,4.48,3.4,51.5,v1,0.863,82.2,4808,804,0.718,3.72,0.36,817,26.6,0.15,2.24,90,6.72,0.4,0.341,0.96,9.77,0.33,v1,52.9,0.43,60,71.2,0.44,72657,7.57,0.741,v1,class3
3.59,47003,38.7,1.54,88646,0.163,72.2,93,4.58,6.8,52.8,v1,0.64,77.8,5285,762,0.65,3.09,0.28,741,29.2,0.29,1.68,98.8,6.93,0.149,0.357,0.71,9.11,0.26,v1,47.3,0.49,59.5,72.5,0.43,22309,7.38,0.821,v2,class3
2.12,55455,39.7,0.33,51544,0.165,73.1,68,4.66,7.8,54.1,v2,0.635,95.2,5930,800,0.65,4.49,0.38,823,24.1,0.15,1.99,72.6,7.17,0.236,0.5,0.87,8.97,0.62,v2,48.5,0.4,70.7,70.6,0.63,20489,6.55,0.759,v1,class4
3.47,54176,35.9,1.83,35427,0.497,79.5,71,4.64,9.5,50.7,v1,0.819,85,4482,795,0.243,3.71,0.67,814,27.3,0.45,1.27,93.4,6.95,0.715,0.591,0.85,8.23,0.22,v1,53.1,0.43,47.6,69.8,0.8,15167,7.08,0.709,v2,class3
2.71,53890,28.7,2,55099,0.424,77.8,70,4.62,5.4,52.6,v1,0.696,95.3,7214,810,0.244,6.12,0.37,601,27.9,0.3,0.91,67.1,7.01,0.644,0.519,0.67,9.8,0.23,v2,48.1,0.4,59.5,70.2,0.64,68962,7.91,0.736,v2,class7
3.16,51255,24.5,1.91,53503,0.316,78.4,93,4.23,7.4,51.7,v2,0.663,98.7,6513,764,0.645,3.91,0.6,680,29.2,0.25,2.29,85.7,6.98,0.842,0.626,0.5,9.09,0.22,v2,53.1,0.38,72.2,65.4,0.51,37697,7.11,0.701,v1,class5
2.51,54788,40.8,3.29,94057,0.465,74.3,88,4.67,7.1,50.2,v2,0.668,75.2,7109,808,0.608,6.17,0.68,598,27.3,0.47,4.01,89.3,6.82,0.169,0.619,0.64,9.82,0.52,v1,58.5,0.43,70.9,72.5,0.24,57066,7.58,0.822,v2,class3
1.97,46354,45.6,2.06,63710,0.251,78,89,4.61,3.8,50.6,v1,0.654,89.1,4500,805,0.65,6.15,0.28,605,27.2,0.22,3.36,70.5,7.1,0.264,0.617,0.96,9.67,0.52,v2,58.3,0.44,19,71.8,0.53,73470,6.59,0.748,v2,class6
1.36,53996,42.1,3.09,76038,0.169,81.8,88,4.62,5.4,50.2,v2,0.795,74.8,4959,803,0.247,6.18,0.56,596,34.1,0.41,3.48,80,6.93,0.229,0.611,0.96,9.03,0.46,v1,60.8,0.44,79.1,61.1,0.44,64400,6.58,0.844,v1,class7
3.36,55874,27.5,2.11,59181,0.495,83.2,94,4.61,6.8,51.4,v2,0.85,98.5,6150,762,0.647,3.59,0.3,820,30.4,0.3,3.37,68.4,6.98,0.951,0.346,0.43,9.56,0.3,v2,60.5,0.43,79.3,62.3,0.18,54660,6.42,0.698,v3,class4
3.58,55008,18.9,1.85,80886,0.496,83.9,93,4.68,4.1,50.2,v2,0.672,83.2,7136,756,0.642,3.33,0.69,605,30.4,0.23,2.45,79.9,7.14,0.159,0.357,0.95,9.85,0.47,v1,60.8,0.44,26.5,58.7,0.31,69556,6.6,0.828,v2,class3
2.09,47330,39.9,1.6,42852,0.321,77.7,86,4.54,7.4,50.6,v1,0.651,98.8,5583,810,0.647,6.11,0.73,438,24.9,0.16,2.7,78.7,8.47,0.103,0.487,0.81,9.11,0.28,v2,57.8,0.38,19.5,64.4,0.31,78843,8.34,0.755,v2,class5
3.29,51046,48.1,2.94,87392,0.316,76.5,65,4.65,8.5,53.7,v1,0.69,76.8,4460,796,0.761,5.94,0.45,817,25.2,0.45,3.31,85.6,6.72,0.747,0.623,0.94,9.14,0.27,v2,54,0.6,20.1,60.8,0.88,36867,8.15,0.814,v2,class7
3.68,54002,31.7,2.24,58667,0.315,77.7,85,4.3,8.1,51.7,v1,0.864,97.3,6777,801,0.597,4.89,0.17,472,34.2,0.23,1.2,79.2,6.9,0.246,0.599,0.91,9.07,0.33,v2,60,0.43,17.8,71.2,0.32,28283,6.6,0.75,v2,class5
3.71,54855,22.5,1.92,59687,0.179,77.8,72,4.65,3.7,50.2,v2,0.644,84,6191,810,0.238,3.44,0.13,602,26.6,0.2,1.57,85.8,6.79,0.29,0.48,0.69,9.09,0.35,v2,51.1,0.42,23.6,59,0.71,58508,7.63,0.85,v2,class1
3.71,54493,11.8,2.32,21628,0.315,76.4,53,4.64,7.3,54.6,v2,0.647,90.3,4626,760,0.544,6.07,0.14,596,26.5,0.25,3.73,85.6,7.04,0.781,0.441,0.92,8.47,0.58,v2,54.9,0.57,78.1,71.2,0.8,28266,7.87,0.723,v3,class3
2.87,53274,39.8,2.41,54433,0.164,73.6,61,4.67,6.9,50.9,v1,0.67,79.8,6118,789,0.852,3.27,0.69,756,27.3,0.46,2.66,98.7,6.75,0.263,0.547,0.56,9.57,0.4,v1,55.4,0.36,23.2,57,0.46,75979,6.95,0.765,v3,class8
2.18,53701,46,1.84,86174,0.32,77.2,85,4.34,9.5,52.4,v2,0.515,91.8,6197,795,0.238,3.61,0.68,599,25.4,0.18,1.28,86.7,6.9,0.92,0.626,0.85,9.06,0.62,v2,62.1,0.45,18.4,67.5,0.72,16935,6.36,0.737,v1,class7
3.67,55696,12.3,1.84,59812,0.315,78.8,54,4.51,6,52.7,v1,0.649,82.5,4566,746,0.404,5.92,0.51,600,34.4,0.16,4.11,90.5,6.95,0.839,0.343,0.83,9.12,0.21,v1,49.7,0.42,59.4,68.4,0.5,44508,8.61,0.741,v3,class6
3.06,47052,21.7,2.03,51933,0.261,73.5,68,4.53,5,52.3,v1,0.68,42.4,5233,796,0.643,4.73,0.71,385,27.5,0.42,2.38,86.1,6.78,0.154,0.596,0.9,9.85,0.35,v1,58.9,0.35,26.4,68.8,0.48,58862,7,0.754,v2,class2
3.83,52777,41.8,2.33,89132,0.491,78.9,93,4.69,9,50.2,v1,0.736,95.7,4510,807,0.243,5.08,0.24,811,25.1,0.25,4.02,93.3,7.02,0.186,0.51,0.9,9.06,0.26,v2,50.6,0.47,73.1,61.2,0.69,76176,8.36,0.828,v1,class5
3.88,54104,26.1,1.84,86930,0.474,81.4,79,4.69,4.8,50.8,v2,0.781,76.9,5160,794,0.251,5.99,0.16,655,34.5,0.28,3.9,72.6,6.97,0.312,0.617,0.98,9.67,0.23,v2,56.1,0.42,59.9,57.1,0.63,19984,6.98,0.765,v1,class5
1.78,53897,36.4,1.99,49758,0.308,84.3,76,4.36,7.8,51.4,v1,0.863,74.5,5945,802,0.791,3.9,0.29,604,32.6,0.22,3.96,76.1,6.91,0.245,0.327,0.89,8.25,0.59,v2,60.3,0.41,69.8,71.6,0.89,59534,7.57,0.748,v2,class2
1.82,46223,44,1.83,48467,0.498,79.5,94,4.45,7.4,50.2,v1,0.828,96.2,5385,804,0.571,3.64,0.51,307,27.6,0.45,1.47,91,7.02,0.218,0.454,0.7,9.47,0.25,v2,59.1,0.39,70.1,62.1,0.89,53143,6.39,0.757,v3,class8
2.63,54242,39.4,1.35,50141,0.316,71.8,53,4.7,8.2,51,v1,0.691,95.9,6031,761,0.417,3.05,0.16,815,27.6,0.22,3.85,80.9,7.98,0.728,0.54,0.93,9.04,0.25,v1,61.7,0.46,25.2,56,0.64,74038,7.06,0.718,v3,class6
2.93,55342,39.6,0.63,67551,0.497,78.3,88,4.7,8.3,52.6,v2,0.625,85.7,7137,810,0.247,5.93,0.45,274,26.5,0.4,3.3,94,7.16,0.236,0.419,0.79,9.28,0.25,v1,61.6,0.55,26.8,59.4,0.34,53624,7.51,0.701,v1,class2
2.77,46709,36.3,1.94,55673,0.453,79.7,94,4.62,6.7,50.2,v2,0.692,70.8,4172,746,0.796,5.74,0.24,811,29.6,0.2,3.65,80.3,7.96,0.562,0.498,0.72,9.14,0.27,v2,51.2,0.36,87.4,71,0.61,15571,6.35,0.696,v2,class2
2.7,50658,26.9,1.85,23517,0.498,79.6,70,4.7,7,53.7,v2,0.659,94.6,4545,781,0.365,3.71,0.15,760,33.3,0.2,1.32,84.8,7.74,0.324,0.357,0.66,9.61,0.25,v2,62.1,0.35,19.2,56.7,0.31,26593,6.58,0.763,v3,class4
3.41,54333,16.9,0.8,23548,0.459,75.4,94,4.56,3.8,50.2,v2,0.601,92.2,5841,809,0.492,6.34,0.4,609,25.4,0.45,4.17,95.4,6.87,0.18,0.599,0.39,9.56,0.59,v1,60.2,0.34,86.9,57.6,0.72,62484,7.53,0.739,v3,class1
3.46,56187,51.3,2.1,72534,0.44,77.5,81,4.59,7.3,50.7,v1,0.618,79.8,5374,805,0.644,6.01,0.69,625,27.3,0.43,3.55,83.6,6.88,0.954,0.5,0.52,9.86,0.5,v1,52.1,0.48,72.8,55.1,0.28,27369,6.27,0.801,v3,class3
2.52,56606,39.7,0.28,23738,0.157,77.5,93,4.67,8.2,50.9,v1,0.863,53.3,6028,797,0.758,5.05,0.68,778,24.3,0.23,2.49,71.1,6.95,0.183,0.626,0.48,9.56,0.45,v1,47.8,0.34,72.1,70.8,0.63,81158,6.56,0.75,v3,class1
1.85,54311,51.1,3.01,39706,0.252,75.9,94,4.7,7,51.7,v1,0.759,84.5,7309,809,0.645,6.24,0.38,435,26.6,0.27,3.25,67.8,7.02,0.941,0.484,0.74,9.13,0.41,v2,50.6,0.44,18.9,71.5,0.65,70587,7.02,0.802,v1,class3
3.81,47653,37.2,1.84,59690,0.315,77.6,85,4.63,4.6,50.2,v1,0.646,91.8,6689,806,0.882,4.11,0.38,812,31.3,0.21,3.48,86.6,7.05,0.185,0.615,0.89,9.09,0.61,v1,47.6,0.42,59.5,71,0.63,52199,6.6,0.837,v3,class8
3.39,55042,39.8,1.84,26243,0.316,82.7,90,4.68,7.3,51,v1,0.645,76.7,6613,796,0.834,6.17,0.51,823,33.3,0.18,3.86,66.3,7.3,0.328,0.571,0.4,9.06,0.34,v2,58.1,0.34,59.5,58.1,0.32,21658,6.6,0.783,v3,class3
3.69,52307,28.6,1.74,57453,0.495,76.2,93,4.6,4.4,50.4,v1,0.647,98,7032,742,0.285,6.27,0.51,769,33.7,0.28,3.7,94.7,7.76,0.202,0.326,0.77,9.04,0.24,v1,53.3,0.44,22.1,62.5,0.63,58756,6.58,0.806,v3,class5
2.34,55877,48.9,2.62,83774,0.162,78.1,84,4.52,7.1,51.9,v2,0.707,90.3,7414,753,0.649,3.2,0.41,812,28.2,0.21,1.3,79.1,6.95,0.557,0.373,0.61,9.19,0.27,v1,58.6,0.6,59.6,61.2,0.18,23862,7.46,0.694,v1,class8
3.53,46053,39.7,2.77,23244,0.158,72.1,54,4.46,8.9,53.1,v2,0.694,67.6,5969,796,0.642,5.89,0.34,615,26.5,0.22,0.97,80.5,7.93,0.782,0.619,0.7,9.84,0.25,v2,48.5,0.4,59.5,66.6,0.32,56061,7.42,0.7,v2,class8
1.33,53156,47.2,2.16,39354,0.315,72.4,60,4.62,5.9,55.3,v2,0.644,96.9,4309,804,0.702,6.06,0.18,601,30.2,0.23,3.01,87.1,6.78,0.764,0.619,0.95,9.44,0.58,v1,56,0.41,64.8,65.9,0.53,42165,7.16,0.819,v1,class7
3.66,46707,51,1.14,24315,0.495,77.4,70,4.31,6.9,52.1,v2,0.693,75.7,6114,767,0.628,6.11,0.69,757,24.4,0.34,3.75,91.8,6.79,0.87,0.327,0.82,9.04,0.53,v1,59.9,0.4,83.6,55.6,0.8,57651,6.28,0.814,v2,class2
1.77,47179,44,2.05,18902,0.339,77,73,4.68,6,52.4,v2,0.684,59.2,6423,763,0.533,5.88,0.4,816,25.5,0.25,1.15,80.3,7.37,0.221,0.577,0.96,9.03,0.22,v1,52.7,0.51,56.6,70.9,0.7,54158,7.08,0.801,v3,class7
3.35,53702,51,2.97,77131,0.17,78.2,72,4.27,9.5,53.2,v2,0.642,72.6,6472,763,0.283,6.14,0.68,595,29.1,0.45,3.33,82.7,6.76,0.741,0.577,0.46,9.13,0.35,v2,60.7,0.43,60.1,54.7,0.88,21839,7.24,0.826,v1,class6
2.39,46596,39.6,0.68,93617,0.497,74.3,93,4.66,6.9,50.2,v1,0.64,74.8,5457,755,0.646,5.9,0.38,597,29.4,0.2,1.06,92.5,7,0.405,0.409,0.96,9.05,0.27,v2,58.9,0.45,39.7,58.4,0.74,44923,7.56,0.791,v2,class3
1.43,55290,49.3,3.19,24375,0.168,77.5,51,4.7,7.1,52,v1,0.676,77.6,7373,740,0.237,5.9,0.36,821,26.1,0.37,3.19,91.2,7.35,0.192,0.576,0.89,9.26,0.31,v2,61.8,0.42,19.4,71.6,0.89,78270,6.29,0.735,v2,class7
3.86,51035,38.4,0.32,56391,0.146,78.8,92,4.38,3.5,54.1,v2,0.83,95.7,4633,749,0.6,3.1,0.42,564,26.5,0.24,2.15,73.5,8.06,0.418,0.456,0.72,9.88,0.62,v2,57,0.41,59.7,61.7,0.48,21182,7.6,0.755,v3,class5
1.45,53775,12.8,2.24,23007,0.316,78.2,65,4.66,7.2,52.1,v2,0.606,95.2,7523,744,0.253,5.96,0.45,594,29.8,0.2,3.85,79.7,7.64,0.807,0.459,0.84,9.14,0.29,v1,57.2,0.54,62.1,64.9,0.54,17004,7.36,0.682,v2,class7
1.82,54594,39.9,1.83,61695,0.167,77.9,84,4.64,4.2,50.2,v2,0.772,46.4,7404,740,0.294,6.25,0.21,770,34.4,0.27,2.09,74.6,7.06,0.177,0.611,0.81,9.05,0.32,v1,53.1,0.44,19.6,70.7,0.77,47080,7.24,0.72,v1,class4
2.21,53245,39.8,2.02,51917,0.148,78.7,93,4.24,6.4,50.2,v2,0.651,41.7,7446,770,0.607,4.41,0.61,818,33.9,0.46,4.14,85.7,8.48,0.684,0.33,0.79,9.09,0.27,v1,60.8,0.41,20.1,70.3,0.89,78084,6.58,0.739,v2,class4
