@relation R_data_frame

@attribute V1 numeric
@attribute V2 {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute V3 {1,2,3}
@attribute V4 {1,2,3,4}
@attribute V5 {1,2}
@attribute V6 numeric
@attribute V7 {1,2}
@attribute V8 {1,2}
@attribute V9 {1,2,3}
@attribute V10 numeric
@attribute V11 {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 {1,2,3,4}
@attribute Class {1,2}

@data
26,4,3,2,1,229,2,1,3,30,9,60,16,-1,0,4,1
53,2,2,2,1,1103,2,2,3,30,9,163,4,-1,0,4,1
36,5,2,3,1,2609,2,1,3,30,9,141,9,-1,0,4,1
54,2,2,2,1,3782,2,1,3,30,9,211,4,-1,0,4,1
39,5,2,3,1,568,2,2,3,30,9,206,3,-1,0,4,1
40,2,2,1,1,68,2,1,3,30,9,170,19,-1,0,4,1
36,5,2,2,1,80,2,1,3,30,9,251,3,-1,0,4,1
32,1,1,2,1,-417,1,1,3,30,9,25,5,-1,0,4,1
37,10,3,2,1,2544,2,1,3,30,9,120,3,-1,0,4,1
54,2,2,2,1,5210,2,2,3,30,9,123,4,-1,0,4,1
34,2,2,1,1,905,2,1,3,30,9,28,8,-1,0,4,1
27,2,2,1,1,416,2,1,3,30,9,1193,2,-1,0,4,2
35,2,3,3,1,573,1,1,3,30,9,116,3,-1,0,4,1
37,1,1,2,1,0,2,1,3,30,9,127,5,-1,0,4,1
41,2,3,2,1,304,2,1,3,30,9,395,2,-1,0,4,1
38,7,2,2,1,-10,1,1,3,2,7,137,7,-1,0,4,1
49,10,2,2,1,6312,2,1,3,2,7,93,2,-1,0,4,1
59,5,2,1,1,396,2,1,3,2,7,72,3,-1,0,4,1
44,8,2,2,1,26,2,1,3,2,7,119,9,-1,0,4,1
37,5,2,3,1,34,2,1,3,2,7,100,2,-1,0,4,1
34,2,2,1,1,147,2,1,3,2,7,80,3,-1,0,4,1
58,6,2,2,1,25,2,1,3,2,7,132,2,-1,0,4,1
39,2,2,2,1,280,2,1,3,2,7,147,3,-1,0,4,1
40,10,2,2,1,335,2,1,3,2,7,140,3,-1,0,4,1
33,10,3,2,1,1994,2,1,3,2,7,57,9,-1,0,4,1
43,1,1,2,1,777,2,1,3,2,7,130,2,-1,0,4,1
43,3,2,2,1,641,2,2,3,2,7,251,4,-1,0,4,1
36,5,3,3,2,-559,2,1,3,2,7,71,2,-1,0,4,1
31,1,3,2,1,17,2,1,3,2,7,52,3,-1,0,4,1
41,8,2,2,1,-141,2,2,3,2,7,243,3,-1,0,4,1
47,8,2,1,1,1095,1,2,3,2,7,357,2,-1,0,4,1
39,5,2,3,1,177,2,2,3,2,7,243,4,-1,0,4,1
56,2,2,1,1,186,2,1,3,2,7,108,4,-1,0,4,1
50,5,2,3,1,332,2,1,3,2,7,68,4,-1,0,4,1
42,1,3,3,1,519,2,1,3,2,7,150,3,-1,0,4,1
48,8,2,1,2,-583,2,1,3,2,7,25,7,-1,0,4,1
29,10,2,2,1,1097,2,1,3,2,7,90,3,-1,0,4,1
37,2,2,1,1,89,2,1,3,2,7,51,4,-1,0,4,1
31,10,3,3,1,-167,2,1,3,2,7,41,5,-1,0,4,1
50,2,1,2,1,571,2,1,3,2,7,88,4,-1,0,4,1
36,5,2,3,1,596,2,1,3,2,7,372,2,-1,0,4,1
27,2,3,2,1,535,2,1,3,2,7,360,2,-1,0,4,1
55,10,3,2,1,3339,2,1,3,2,7,63,1,-1,0,4,1
39,5,1,3,1,2193,2,2,3,2,7,550,3,-1,0,4,1
48,1,1,2,1,771,2,1,3,2,7,133,1,-1,0,4,1
49,10,1,2,2,-757,2,2,3,2,7,68,1,-1,0,4,1
30,5,3,2,1,308,2,2,3,2,7,175,2,-1,0,4,1
53,2,2,1,1,256,2,1,3,2,7,202,1,-1,0,4,1
31,10,3,3,1,3729,2,1,3,2,7,192,8,-1,0,4,1
43,1,1,2,1,15511,2,1,3,2,7,484,1,-1,0,4,1
43,5,3,2,1,1029,2,1,3,2,7,145,1,-1,0,4,1
48,2,1,1,1,323,1,1,3,2,7,230,2,-1,0,4,1
44,3,2,3,1,307,2,1,3,2,7,338,2,-1,0,4,1
39,10,2,2,1,1965,2,1,3,2,7,65,1,-1,0,4,1
29,3,2,2,1,291,2,1,3,2,7,205,3,-1,0,4,1
46,2,2,1,1,938,2,1,3,2,7,92,2,-1,0,4,1
39,5,2,3,1,756,2,1,3,2,7,268,1,-1,0,4,1
53,2,2,1,1,1942,2,1,3,2,7,185,2,-1,0,4,1
40,1,3,2,1,2378,2,1,3,2,7,65,1,-1,0,4,1
52,2,2,2,1,0,1,1,3,2,7,163,1,-1,0,4,1
48,5,1,3,1,5041,2,1,3,2,7,362,1,-1,0,4,1
50,5,2,2,1,628,1,2,3,2,7,367,3,-1,0,4,1
49,7,2,2,1,294,2,1,3,2,7,230,3,-1,0,4,1
34,2,2,2,1,516,2,2,3,2,7,26,1,-1,0,4,1
33,10,3,2,1,-244,2,1,3,2,7,63,2,-1,0,4,1
39,5,2,3,1,22,2,1,3,2,7,493,1,-1,0,4,1
49,3,2,3,1,18904,2,1,3,2,7,113,3,-1,0,4,1
40,2,2,1,1,540,2,1,3,2,7,21,1,-1,0,4,1
38,10,3,2,1,615,2,1,3,2,7,215,1,-1,0,4,1
24,5,3,2,1,86,1,1,3,2,7,1075,2,-1,0,4,1
39,2,3,2,1,4143,2,2,3,2,7,21,1,-1,0,4,1
32,2,2,2,1,14,2,1,3,2,7,171,1,-1,0,4,1
39,5,2,3,1,2763,2,1,3,2,7,526,2,-1,0,4,2
31,2,2,2,1,0,2,1,3,2,7,245,1,-1,0,4,1
34,1,2,1,1,239,2,1,3,2,7,107,2,-1,0,4,1
36,8,2,2,1,2984,2,1,3,2,7,394,1,-1,0,4,2
46,2,2,2,1,3696,2,1,3,2,7,161,2,-1,0,4,1
59,6,1,3,1,4,2,1,3,2,7,517,2,-1,0,4,1
32,5,3,2,1,249,2,1,3,2,7,258,1,-1,0,4,1
41,2,2,1,1,143,2,2,3,2,7,659,2,-1,0,4,2
31,2,2,2,1,191,2,1,3,2,7,40,1,-1,0,4,1
31,2,2,2,1,1358,2,1,3,2,7,527,1,-1,0,4,1
32,5,3,4,1,3044,2,1,3,2,7,651,1,-1,0,4,1
38,2,3,2,1,4,2,1,3,2,7,129,1,-1,0,4,1
36,7,3,3,1,3560,1,1,3,2,7,409,2,-1,0,4,1
45,10,1,2,1,1309,2,1,3,2,7,144,2,-1,0,4,1
35,1,2,2,1,-488,2,1,3,2,7,97,4,-1,0,4,1
35,8,1,2,1,440,2,1,3,2,7,101,1,-1,0,4,1
44,8,2,2,1,808,2,1,3,2,7,67,2,-1,0,4,1
39,1,3,2,1,2854,2,1,3,2,7,64,1,-1,0,4,1
36,2,2,1,1,1244,2,1,3,2,7,143,1,-1,0,4,1
34,10,2,3,1,691,2,2,3,2,7,70,1,-1,0,4,1
36,8,2,1,1,0,2,1,3,2,7,1036,1,-1,0,4,2
38,3,2,2,1,3249,2,1,3,2,7,384,1,-1,0,4,1
45,8,2,2,1,759,2,1,3,2,7,172,2,-1,0,4,1
29,5,3,3,1,144,2,1,3,2,7,105,3,-1,0,4,1
39,8,1,2,1,892,2,1,3,2,7,26,1,-1,0,4,1
32,8,2,2,1,109,2,1,3,2,7,364,13,-1,0,4,1
35,4,3,3,1,608,2,2,3,2,7,227,1,-1,0,4,1
51,1,2,2,1,1415,2,1,3,2,7,151,3,-1,0,4,1
35,2,2,2,1,314,2,1,3,2,7,464,1,-1,0,4,1
57,6,2,1,2,-1480,2,1,3,2,7,319,5,-1,0,4,1
32,10,2,2,1,0,1,1,3,2,7,68,21,-1,0,4,1
34,1,2,2,1,3487,2,1,3,2,7,464,1,-1,0,4,1
32,3,2,1,1,56,1,1,3,2,7,389,1,-1,0,4,1
33,10,3,2,1,374,2,2,3,2,7,185,1,-1,0,4,1
38,2,2,1,1,451,2,1,3,2,7,128,3,-1,0,4,1
37,8,2,2,1,741,2,1,3,2,7,88,2,-1,0,4,1
31,11,3,2,1,8,2,1,3,2,7,123,1,-1,0,4,1
55,6,2,2,1,3948,1,1,3,2,7,266,2,-1,0,4,1
33,2,3,2,1,231,2,1,3,2,7,466,1,-1,0,4,1
31,2,3,1,1,859,2,1,3,2,7,80,1,-1,0,4,1
39,2,2,1,1,1802,2,1,3,2,7,490,1,-1,0,4,1
31,2,2,1,1,298,2,2,3,2,7,232,1,-1,0,4,1
42,10,2,2,1,3472,2,1,3,2,7,61,2,-1,0,4,1
28,1,3,2,1,1076,2,1,3,2,7,537,5,-1,0,4,1
30,5,2,3,1,732,2,1,3,2,7,231,1,-1,0,4,1
33,5,1,2,1,1897,2,2,3,2,7,197,1,-1,0,4,1
50,2,2,2,1,1985,2,1,3,2,7,464,2,-1,0,4,1
36,2,2,1,1,1861,2,1,3,2,7,281,1,-1,0,4,1
32,5,3,3,1,3237,2,1,3,2,7,447,2,-1,0,4,1
36,10,3,2,1,1614,2,1,3,2,7,164,1,-1,0,4,1
31,2,2,2,1,-45,2,1,3,2,7,184,1,-1,0,4,1
33,8,2,2,1,847,2,1,3,2,7,127,1,-1,0,4,1
35,5,2,2,1,1825,2,1,3,2,7,42,1,-1,0,4,1
29,10,2,2,1,493,2,2,3,2,7,132,6,-1,0,4,1
35,2,2,2,1,80,2,2,3,2,7,579,2,-1,0,4,1
27,7,3,3,1,1237,2,2,3,2,7,535,4,-1,0,4,1
31,2,2,2,1,3659,1,1,3,2,7,180,1,-1,0,4,1
32,5,3,3,1,1834,2,1,3,2,7,159,1,-1,0,4,1
44,3,1,2,1,-143,2,1,3,2,7,66,6,-1,0,4,1
30,2,2,2,1,360,2,2,3,2,7,239,1,-1,0,4,1
35,10,3,3,1,1104,2,2,3,2,7,95,1,-1,0,4,1
38,2,3,1,1,522,2,1,3,2,7,156,1,-1,0,4,1
38,2,2,1,1,6843,1,1,3,2,7,89,1,-1,0,4,1
37,11,3,2,1,756,2,1,3,2,7,74,1,-1,0,4,1
39,5,3,3,1,1682,2,1,3,2,7,174,1,-1,0,4,1
38,5,3,3,1,900,2,1,3,2,7,156,1,-1,0,4,1
36,2,2,2,1,426,2,1,3,2,7,59,3,-1,0,4,1
51,5,1,3,1,6,1,1,3,2,7,193,4,-1,0,4,1
32,10,2,2,1,696,2,1,3,2,7,815,1,-1,0,4,2
32,2,3,1,1,2507,2,1,3,2,7,215,1,-1,0,4,1
35,8,2,2,1,152,2,1,3,2,7,563,1,-1,0,4,2
31,3,3,3,1,247,2,2,3,2,7,273,1,-1,0,4,1
31,1,3,3,1,7505,2,2,3,2,7,258,1,-1,0,4,1
31,2,3,2,1,4415,2,1,3,2,7,329,1,-1,0,4,1
30,2,2,1,1,4,2,1,3,2,7,34,1,-1,0,4,1
33,5,2,3,1,0,2,1,3,2,7,223,1,-1,0,4,1
31,5,3,3,1,1475,2,2,3,2,7,76,1,-1,0,4,1
34,2,2,1,1,-20,2,1,3,2,7,920,2,-1,0,4,1
37,2,2,1,1,3574,2,1,3,2,7,152,2,-1,0,4,1
31,1,2,2,1,717,2,1,3,2,7,130,1,-1,0,4,1
30,10,3,2,1,518,2,1,3,2,7,21,1,-1,0,4,1
37,2,2,1,1,1720,2,1,3,2,7,118,1,-1,0,4,1
35,8,2,2,1,5029,2,2,3,2,7,369,2,-1,0,4,1
33,2,2,2,1,395,2,1,3,2,7,122,1,-1,0,4,1
33,2,2,1,1,3868,2,1,3,2,7,445,1,-1,0,4,1
31,2,3,2,1,334,2,2,3,2,7,425,2,-1,0,4,1
30,7,3,3,1,578,2,1,3,2,7,142,4,-1,0,4,1
37,10,2,2,1,410,2,2,3,2,7,317,6,-1,0,4,1
35,5,3,3,1,0,2,1,3,2,7,184,1,-1,0,4,1
33,10,3,2,1,77,2,2,3,2,7,354,1,-1,0,4,1
41,2,2,2,1,114,2,1,3,2,7,82,3,-1,0,4,1
46,8,2,2,1,4780,2,1,3,2,7,105,3,-1,0,4,1
34,5,3,3,1,0,2,1,3,2,7,83,1,-1,0,4,1
38,2,2,2,1,502,2,1,3,2,7,209,2,-1,0,4,1
41,8,2,2,1,1027,2,1,3,2,7,53,2,-1,0,4,1
30,2,2,2,1,579,2,2,3,2,7,381,2,-1,0,4,1
60,7,3,2,1,312,2,1,3,2,7,210,2,-1,0,4,1
33,5,1,3,1,166,2,1,3,2,7,278,1,-1,0,4,1
55,2,3,1,1,1187,2,1,3,2,7,193,2,-1,0,4,1
32,10,2,2,1,1242,2,1,3,2,7,183,3,-1,0,4,1
31,10,2,3,1,15,1,1,3,2,7,389,1,-1,0,4,1
34,7,3,3,1,72,2,1,3,2,7,69,1,-1,0,4,1
37,2,2,2,1,489,2,1,3,2,7,24,1,-1,0,4,1
35,1,2,2,1,1098,2,2,3,2,7,143,2,-1,0,4,1
40,10,2,2,2,34,2,1,3,2,7,68,1,-1,0,4,1
32,10,3,3,1,257,2,1,3,2,7,183,5,-1,0,4,1
60,6,1,3,1,-79,2,1,3,2,7,49,1,-1,0,4,1
31,5,3,3,1,684,2,2,3,2,7,148,2,-1,0,4,1
33,8,2,2,1,109,2,1,3,2,7,54,4,-1,0,4,1
37,2,3,2,1,3561,2,1,3,2,7,98,1,-1,0,4,1
56,6,2,2,1,-1,2,1,3,2,7,45,1,-1,0,4,1
29,1,3,2,1,2768,2,1,3,2,7,121,4,-1,0,4,1
42,2,2,2,1,-21,1,1,3,2,7,377,1,-1,0,4,1
32,10,1,2,1,-399,2,1,3,2,7,180,1,-1,0,4,1
61,6,2,1,1,-156,2,2,3,2,7,283,5,-1,0,4,1
42,2,2,2,1,-755,2,2,3,2,7,312,1,-1,0,4,1
40,8,2,2,1,-80,2,1,3,2,7,147,1,-1,0,4,1
31,10,3,3,1,932,2,1,3,2,7,169,1,-1,0,4,1
34,2,2,2,1,-304,2,2,3,2,7,178,4,-1,0,4,1
30,1,2,2,1,667,2,1,3,2,7,154,2,-1,0,4,1
34,7,2,1,1,712,2,1,3,2,7,326,3,-1,0,4,1
35,2,2,2,1,1088,2,1,3,2,7,362,2,-1,0,4,1
27,8,3,2,1,1,2,2,3,2,7,162,3,-1,0,4,1
53,7,2,3,1,1907,2,1,3,2,7,72,3,-1,0,4,1
29,1,3,2,1,315,2,1,3,2,7,121,4,-1,0,4,1
36,5,3,3,1,-78,2,1,3,2,7,1068,1,-1,0,4,2
26,2,3,2,1,539,2,1,3,2,7,599,2,-1,0,4,1
35,5,2,3,1,1193,2,1,3,2,7,101,2,-1,0,4,1
33,2,3,2,1,213,2,1,3,2,7,163,2,-1,0,4,1
44,1,2,2,1,238,2,2,3,2,7,306,4,-1,0,4,1
34,2,1,2,1,336,2,1,3,2,7,313,2,-1,0,4,1
30,9,3,4,1,809,1,1,3,2,7,91,2,-1,0,4,1
60,3,2,2,1,2525,2,1,3,2,7,94,4,-1,0,4,1
32,4,2,3,1,10,2,1,3,2,7,658,2,-1,0,4,1
59,1,1,2,1,3304,2,1,3,2,7,250,2,-1,0,4,1
40,2,2,1,1,98,2,1,3,2,7,193,5,-1,0,4,1
34,10,3,2,1,399,2,1,3,2,7,493,3,-1,0,4,1
31,1,2,2,1,-581,2,1,3,2,7,562,3,-1,0,4,1
52,5,2,2,1,218,2,1,3,2,7,490,12,-1,0,4,1
52,1,2,2,1,101,2,2,3,2,7,140,4,-1,0,4,1
44,10,2,2,1,0,1,1,3,2,7,302,1,-1,0,4,1
39,5,2,3,1,0,2,1,3,2,7,46,2,-1,0,4,1
34,1,2,2,1,287,2,1,3,2,7,149,8,-1,0,4,1
50,10,2,2,1,669,2,1,3,2,7,88,1,-1,0,4,1
26,8,3,2,1,1050,2,1,3,2,7,118,3,-1,0,4,1
35,10,2,2,1,1707,2,1,3,2,7,426,3,-1,0,4,1
35,5,2,3,1,867,2,1,3,2,7,230,3,-1,0,4,2
35,2,2,2,1,26,2,1,3,2,7,277,2,-1,0,4,1
35,2,3,2,1,-41,2,1,3,2,7,169,1,-1,0,4,1
36,2,1,1,1,117,2,1,3,2,7,123,4,-1,0,4,1
40,5,2,3,1,1734,2,1,3,2,7,169,1,-1,0,4,1
24,2,3,1,1,147,2,1,3,2,7,102,2,-1,0,4,1
25,8,3,2,1,229,2,1,3,2,7,214,2,-1,0,4,1
30,2,3,2,1,99,2,1,3,2,7,572,4,-1,0,4,1
31,2,2,2,1,0,1,1,3,2,7,147,1,-1,0,4,1
52,2,2,2,1,185,2,1,3,2,7,124,3,-1,0,4,1
34,5,2,3,1,986,2,1,3,2,7,105,11,-1,0,4,1
50,10,2,2,1,0,2,1,3,2,7,171,2,-1,0,4,1
38,2,3,2,1,577,2,1,3,2,7,50,2,-1,0,4,1
34,11,1,3,2,75,2,1,3,2,7,31,3,-1,0,4,1
30,10,3,3,1,-111,1,1,3,2,7,266,2,-1,0,4,1
30,10,2,2,1,854,2,1,3,2,7,163,2,-1,0,4,1
34,8,2,2,1,798,2,1,3,2,7,304,2,-1,0,4,1
37,8,2,2,1,580,2,1,3,2,7,469,2,-1,0,4,1
54,2,1,1,1,2227,2,1,3,2,7,45,3,-1,0,4,1
35,2,2,2,1,4731,2,1,3,2,7,249,2,-1,0,4,1
36,10,1,2,1,-435,2,1,3,2,7,85,8,-1,0,4,1
26,10,2,2,1,351,2,1,3,2,7,758,3,-1,0,4,1
34,2,2,2,1,8558,2,1,3,2,7,466,2,-1,0,4,1
43,1,2,2,1,6220,2,1,3,2,7,200,2,-1,0,4,1
52,5,2,3,1,19797,2,1,3,2,7,966,3,-1,0,4,1
35,5,3,3,1,1632,2,1,3,2,7,430,2,-1,0,4,1
30,2,3,2,1,953,2,1,3,2,7,747,2,-1,0,4,2
41,2,2,2,1,795,2,1,3,2,7,147,1,-1,0,4,1
34,10,3,2,2,264,1,1,3,2,7,131,2,-1,0,4,1
43,2,3,1,1,-234,2,2,3,2,7,541,1,-1,0,4,1
29,2,3,2,1,80,2,2,3,2,7,281,4,-1,0,4,1
47,5,1,2,1,1208,2,1,3,2,7,339,7,-1,0,4,1
39,10,3,2,1,122,2,1,3,2,7,158,1,-1,0,4,1
39,2,2,1,1,2715,2,1,3,2,7,201,3,-1,0,4,1
48,1,2,2,1,749,2,1,3,2,7,56,3,-1,0,4,1
31,2,2,2,1,1529,2,1,3,2,7,231,8,-1,0,4,1
57,6,2,2,1,12917,2,1,3,2,7,91,3,-1,0,4,1
50,5,1,3,1,5164,2,1,3,2,7,146,4,-1,0,4,1
34,2,1,2,1,1780,2,1,3,2,7,187,9,-1,0,4,1
34,8,3,2,1,-96,2,1,3,2,7,269,3,-1,0,4,1
36,3,2,3,1,0,1,1,3,2,7,87,3,-1,0,4,1
38,5,2,3,1,-239,2,1,3,2,7,221,2,-1,0,4,1
32,10,2,2,1,381,2,1,3,2,7,347,2,-1,0,4,1
53,6,2,2,1,-686,1,2,3,2,7,255,3,-1,0,4,1
46,1,3,2,1,13,1,1,3,2,7,71,4,-1,0,4,1
30,10,2,2,1,173,2,1,3,2,7,184,3,-1,0,4,1
35,2,3,2,1,-37,2,2,3,2,7,276,2,-1,0,4,1
49,2,2,1,1,1032,2,1,3,2,7,41,5,-1,0,4,1
39,1,3,2,1,2040,2,1,3,2,7,145,2,-1,0,4,1
40,1,1,2,1,2550,2,1,3,2,7,424,2,-1,0,4,1
38,10,3,2,1,2990,2,1,3,2,7,612,2,-1,0,4,1
47,5,2,3,1,60,1,1,3,2,7,282,7,-1,0,4,1
45,2,1,1,1,6,2,1,3,2,7,159,6,-1,0,4,1
42,2,2,2,1,443,2,1,3,2,7,671,5,-1,0,4,2
41,10,3,2,1,1680,2,1,3,2,7,76,2,-1,0,4,1
46,10,2,2,1,-59,2,2,3,2,7,117,2,-1,0,4,1
48,3,2,2,1,2247,2,1,3,2,7,60,9,-1,0,4,1
40,1,3,2,1,90,2,1,3,2,7,252,4,-1,0,4,1
42,10,3,2,2,-1129,2,1,3,2,7,555,5,-1,0,4,2
35,2,2,2,1,1949,2,1,3,2,7,200,3,-1,0,4,1
40,1,3,4,1,358,2,1,3,2,7,350,1,-1,0,4,1
41,10,2,2,1,0,1,1,3,2,7,157,3,-1,0,4,1
34,5,2,3,1,1267,2,1,3,2,7,87,4,-1,0,4,1
35,8,2,3,1,0,2,1,3,2,7,312,2,-1,0,4,1
45,8,2,2,1,75,2,2,3,2,7,222,2,-1,0,4,1
47,10,2,1,1,1375,2,2,3,2,7,218,2,-1,0,4,1
44,2,2,1,1,3433,2,1,3,2,7,548,8,-1,0,4,1
45,7,2,2,1,976,2,1,3,2,7,176,4,-1,0,4,1
30,8,3,2,1,603,2,2,3,2,7,335,2,-1,0,4,1
34,10,2,1,1,926,2,2,3,2,7,142,2,-1,0,4,1
28,2,3,1,1,8263,2,1,3,2,7,267,1,-1,0,4,1
40,8,1,1,1,1937,2,1,3,2,7,86,1,-1,0,4,1
58,7,1,3,1,3,2,2,3,2,7,129,4,-1,0,4,1
44,2,2,1,1,417,2,1,3,2,7,322,5,-1,0,4,1
35,5,3,3,1,1273,2,1,3,2,7,111,3,-1,0,4,1
35,2,2,2,1,98,2,1,3,2,7,136,1,-1,0,4,1
31,2,2,2,1,-282,2,2,3,2,7,108,1,-1,0,4,1
35,2,2,1,1,456,2,1,3,2,7,71,1,-1,0,4,1
38,1,2,1,1,0,2,1,3,2,7,29,32,-1,0,4,1
29,1,2,2,1,301,2,1,3,2,7,150,5,-1,0,4,1
36,5,3,3,1,4543,2,1,3,2,7,252,5,-1,0,4,1
35,8,3,2,1,257,2,1,3,2,7,518,1,-1,0,4,1
32,2,2,2,1,35,2,1,3,2,7,42,1,-1,0,4,1
33,8,3,2,1,245,2,1,3,2,7,140,3,-1,0,4,1
33,5,3,3,1,21096,2,1,3,2,7,144,2,-1,0,4,1
28,8,2,2,1,3019,1,1,3,2,7,303,2,-1,0,4,1
38,2,2,1,1,-537,2,1,3,2,7,171,1,-1,0,4,1
44,2,1,1,2,-119,2,1,3,2,7,132,5,-1,0,4,1
39,10,2,2,1,-295,2,1,3,2,7,288,1,-1,0,4,1
53,5,2,3,1,6525,2,1,3,2,7,73,3,-1,0,4,1
30,2,2,2,1,171,2,1,3,2,7,230,4,-1,0,4,1
28,2,2,1,1,-511,2,1,3,2,7,82,1,-1,0,4,1
26,10,3,2,1,2610,2,2,3,2,7,626,1,-1,0,4,1
48,11,2,1,1,1849,2,1,3,2,7,345,3,-1,0,4,1
58,6,2,3,1,2084,2,1,3,2,7,75,5,-1,0,4,1
33,1,2,2,1,471,2,1,3,2,7,214,2,-1,0,4,1
29,10,3,3,1,2998,1,1,3,2,7,479,3,-1,0,4,1
42,5,2,4,1,342,2,1,3,2,7,156,5,-1,0,4,1
45,2,2,1,1,816,2,1,3,2,7,80,3,-1,0,4,1
28,5,3,3,1,6321,2,1,3,2,7,204,5,-1,0,4,1
54,7,2,1,1,277,2,1,3,2,7,360,3,-1,0,4,1
46,10,1,2,1,-205,2,1,3,2,7,126,1,-1,0,4,1
29,2,2,2,1,1492,2,1,3,2,7,267,10,-1,0,4,1
59,2,2,2,1,475,2,2,3,2,7,290,1,-1,0,4,1
34,5,2,2,1,1105,2,2,3,2,7,136,4,-1,0,4,1
36,2,2,2,1,63,2,1,3,2,7,56,8,-1,0,4,1
33,1,3,2,1,0,2,1,3,2,7,32,2,-1,0,4,1
32,2,2,1,1,415,2,1,3,2,7,777,4,-1,0,4,2
35,2,2,2,1,53,2,1,3,2,7,826,4,-1,0,4,1
45,8,2,2,1,-158,2,1,3,2,7,91,1,-1,0,4,1
53,2,2,2,1,-711,2,1,3,2,7,198,1,-1,0,4,1
39,10,3,3,1,2617,2,1,3,2,7,164,2,-1,0,4,1
38,4,3,2,1,113,2,1,3,2,7,98,4,-1,0,4,1
32,2,3,2,1,-691,2,2,3,2,7,53,1,-1,0,4,1
42,10,2,2,1,-887,1,1,3,2,7,349,4,-1,0,4,1
30,2,2,2,1,194,2,1,3,2,7,178,1,-1,0,4,1
31,2,2,1,1,2198,1,1,3,2,7,532,2,-1,0,4,1
31,10,3,2,1,1170,2,1,3,2,7,120,2,-1,0,4,1
41,2,2,1,1,1905,2,1,3,2,7,164,4,-1,0,4,1
35,8,1,2,1,532,2,1,3,2,7,375,1,-1,0,4,1
40,2,2,1,1,2635,2,1,3,2,7,20,21,-1,0,4,1
49,8,2,2,1,180,2,2,3,2,7,392,3,-1,0,4,1
31,10,3,2,1,4040,2,1,3,2,7,213,2,-1,0,4,1
32,2,2,1,1,2,2,1,3,2,7,18,1,-1,0,4,1
58,10,2,2,1,2073,1,1,3,2,7,393,3,-1,0,4,1
32,2,1,2,1,0,2,1,3,2,7,746,2,-1,0,4,1
42,3,2,2,1,-480,2,2,3,2,7,351,6,-1,0,4,1
39,4,2,2,1,4136,2,1,3,2,7,142,3,-1,0,4,1
36,2,2,2,2,-2,1,1,3,2,7,316,1,-1,0,4,1
42,2,2,2,1,4,2,2,3,2,7,229,8,-1,0,4,1
27,10,3,2,1,1,2,1,3,2,7,261,8,-1,0,4,1
35,5,2,3,1,2387,2,2,3,2,7,289,2,-1,0,4,1
38,2,2,1,1,1495,2,1,3,2,7,74,3,-1,0,4,1
31,1,3,3,1,-218,2,1,3,2,7,227,15,-1,0,4,1
31,2,2,2,1,-617,2,1,3,2,7,115,2,-1,0,4,1
30,11,3,2,1,500,2,1,3,2,7,178,2,-1,0,4,1
33,10,2,3,1,2364,2,1,3,2,7,154,2,-1,0,4,1
35,8,2,2,1,456,2,2,3,2,7,100,4,-1,0,4,1
51,2,2,4,1,0,1,1,3,2,7,61,7,-1,0,4,1
47,1,2,1,1,68,2,1,3,2,7,754,2,-1,0,4,1
36,5,1,3,1,5195,2,1,3,2,7,55,25,-1,0,4,1
34,2,2,1,1,1090,2,1,3,2,7,130,2,-1,0,4,1
37,1,1,2,1,673,2,1,3,2,7,509,2,-1,0,4,1
40,3,1,4,1,2418,2,2,3,2,7,181,16,-1,0,4,1
33,1,1,1,1,1416,2,1,3,2,7,239,4,-1,0,4,1
35,2,2,1,1,828,1,1,3,2,7,468,8,-1,0,4,1
58,6,2,2,1,1604,2,1,3,2,7,358,3,-1,0,4,1
28,1,3,3,1,1540,2,1,3,2,7,442,11,-1,0,4,1
36,5,2,3,1,0,2,1,3,2,7,1576,3,-1,0,4,1
41,1,2,2,1,-18,2,2,3,2,7,83,6,-1,0,4,1
41,1,1,2,1,-106,2,1,3,2,7,134,3,-1,0,4,1
43,5,1,3,1,1,2,2,3,2,7,28,8,-1,0,4,1
59,2,2,2,1,104,2,1,3,2,7,92,5,-1,0,4,1
43,5,2,4,1,498,2,1,3,2,7,73,5,-1,0,4,1
43,2,2,1,1,7343,2,1,3,2,7,217,4,-1,0,4,1
50,2,2,1,1,33,2,1,3,2,7,134,8,-1,0,4,1
58,1,2,2,1,3496,2,1,3,2,7,111,4,-1,0,4,1
39,2,2,1,1,592,2,1,3,2,7,222,2,-1,0,4,1
55,11,2,2,2,1108,2,2,3,2,7,75,4,-1,0,4,1
44,2,3,2,1,-292,2,1,3,2,7,179,7,-1,0,4,1
35,10,3,2,1,1708,2,1,3,2,7,110,3,-1,0,4,1
48,2,2,1,1,235,2,1,3,2,7,58,4,-1,0,4,1
37,2,2,4,1,-1050,2,1,3,2,7,548,2,-1,0,4,1
31,1,3,2,1,2398,2,1,3,2,7,16,13,-1,0,4,1
33,10,3,3,1,5234,1,1,3,2,7,213,3,-1,0,4,1
37,2,2,2,1,954,2,1,3,2,7,402,9,-1,0,4,1
33,9,3,3,1,3404,2,1,3,2,7,312,3,-1,0,4,1
23,2,3,2,1,27,2,1,3,2,7,280,2,-1,0,4,1
