@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10}

@data
0.049031,0.217223,0.103204,0.173475,0.595766,0.050971,0.430009,0.070115,0.324153,0.063816,0.050681,0.288235,0.055007,0.386668,0.200432,0.027754,0.109898,0.064418,0.160785,0.058543,0.055538,0.149831,0.025952,0.15385,0.12043,0.030796,0.064506,0.056389,0.097976,0.050914,0.062381,0.093863,0.048277,0.094287,0.083421,0.023567,0.050385,0.086267,0.067097,0.042543,0.073044,0.065777,0.021683,0.074686,0.027805,0.078372,0.094749,0.09198,0.073631,0.06612,0.041058,0.07431,0.031087,0.100356,0.056899,0.108875,0.063403,0.081317,0.035067,0.110397,0.025188,0.153862,0.052451,0.180798,0.047599,0.127737,0.014438,0.126879,0.022858,0.276377,0.017585,0.384336,0.023749,0.469774,0.084837,0.317012,1
0.09163,0.174013,0.115009,0.2786,0.574141,0.056144,0.397049,0.131844,0.356115,0.07671,0.126043,0.208588,0.167869,0.298968,0.173129,0.060926,0.08746,0.181255,0.083552,0.058804,0.106403,0.082628,0.06421,0.049635,0.082003,0.042007,0.051565,0.126734,0.07644,0.063584,0.084604,0.076099,0.031367,0.022056,0.055319,0.008133,0.06134,0.087364,0.104587,0.056939,0.061956,0.060377,0.018206,0.065954,0.006961,0.048667,0.049858,0.064211,0.058086,0.077454,0.043255,0.076348,0.03491,0.077969,0.086325,0.111151,0.084886,0.065264,0.080342,0.072186,0.058878,0.130649,0.080713,0.190946,0.083026,0.13392,0.067185,0.090885,0.06349,0.244053,0.013526,0.365203,0.003569,0.420515,0.065428,0.362832,1
0.032836,0.105685,0.11334,0.229603,0.563271,0.026339,0.417318,0.115982,0.342286,0.102971,0.023129,0.275047,0.093136,0.429602,0.170783,0.019495,0.119528,0.07323,0.173825,0.097404,0.006359,0.1176,0.024858,0.126114,0.083787,0.009856,0.107224,0.024313,0.079109,0.08878,0.024472,0.075816,0.015883,0.112033,0.042622,0.015403,0.080201,0.052946,0.052936,0.077995,0.032791,0.036699,0.025788,0.076697,0.022437,0.013872,0.031655,0.077968,0.028735,0.085566,0.032678,0.016724,0.014601,0.046024,0.032653,0.098754,0.0246,0.107804,0.020189,0.053739,0.016371,0.096342,0.032335,0.198869,0.025535,0.146852,0.030833,0.038528,0.010713,0.23281,0.034327,0.350255,0.041234,0.466625,0.030878,0.360293,1
0.041785,0.222955,0.132176,0.276886,0.467545,0.082484,0.406357,0.112218,0.327038,0.187506,0.075969,0.127238,0.153011,0.236436,0.082135,0.096999,0.158757,0.095128,0.040001,0.11931,0.095381,0.032958,0.126491,0.095462,0.031644,0.087361,0.073601,0.116862,0.046998,0.05432,0.10728,0.05453,0.076464,0.074745,0.050799,0.057636,0.07242,0.09147,0.059977,0.067603,0.080401,0.057814,0.04671,0.110153,0.035971,0.044566,0.079164,0.041302,0.100993,0.038368,0.039428,0.044638,0.062393,0.040022,0.120249,0.006755,0.105384,0.068088,0.04095,0.071805,0.089727,0.009938,0.100548,0.076379,0.065431,0.168301,0.0738,0.087402,0.093943,0.09026,0.090132,0.242867,0.022569,0.411335,0.071165,0.383731,1
0.061116,0.180906,0.058975,0.271202,0.5737,0.04939,0.42801,0.04161,0.34184,0.091751,0.076318,0.263337,0.066728,0.374136,0.191537,0.082127,0.116859,0.080469,0.091306,0.063426,0.086549,0.128616,0.054613,0.17523,0.098049,0.082052,0.081325,0.081903,0.094933,0.05664,0.085938,0.068439,0.057813,0.09372,0.045099,0.073628,0.069578,0.059591,0.0623,0.078576,0.062934,0.024786,0.047674,0.070983,0.071685,0.056566,0.077799,0.020329,0.08738,0.042037,0.109706,0.069065,0.105682,0.086952,0.079015,0.051334,0.084523,0.068123,0.110443,0.094355,0.104383,0.13191,0.058837,0.175019,0.06817,0.150605,0.113991,0.051926,0.09829,0.216337,0.051336,0.334096,0.025884,0.423236,0.058328,0.387161,1
0.031734,0.132121,0.081422,0.349671,0.591697,0.05537,0.405313,0.037613,0.40775,0.072161,0.020157,0.24071,0.035316,0.387309,0.20938,0.051971,0.139811,0.009446,0.08472,0.05351,0.035165,0.155524,0.056718,0.199769,0.135313,0.065662,0.082516,0.028012,0.114172,0.031287,0.038655,0.122294,0.062566,0.10389,0.102842,0.074102,0.043341,0.032857,0.083793,0.027543,0.041302,0.085254,0.075816,0.068689,0.073804,0.089882,0.062932,0.05578,0.054508,0.041483,0.071129,0.113807,0.071117,0.123306,0.077706,0.066089,0.062684,0.056,0.061861,0.128058,0.062317,0.159338,0.081173,0.181222,0.055903,0.128855,0.072286,0.079325,0.045459,0.237995,0.030659,0.330059,0.036786,0.392666,0.034102,0.397104,1
0.017361,0.09113,0.059627,0.33803,0.6231,0.01696,0.4076,0.049444,0.420709,0.03325,0.025563,0.266484,0.039162,0.375042,0.231,0.036911,0.092382,0.065028,0.098382,0.021916,0.029945,0.153734,0.048095,0.172077,0.155856,0.05506,0.053571,0.028202,0.111446,0.013814,0.037607,0.129731,0.06255,0.083454,0.117016,0.066319,0.011718,0.033287,0.09776,0.026749,0.04822,0.101265,0.066556,0.041217,0.065832,0.108503,0.041071,0.024752,0.039467,0.02346,0.059954,0.157759,0.059054,0.150284,0.011808,0.061595,0.023486,0.019294,0.048388,0.15036,0.04447,0.189757,0.008696,0.122118,0.017322,0.061451,0.016301,0.177556,0.020694,0.321769,0.010395,0.38623,0.02153,0.395451,0.024639,0.363612,1
0.052318,0.177019,0.036896,0.281495,0.629625,0.02026,0.441095,0.038655,0.357031,0.029556,0.037881,0.293445,0.029368,0.337566,0.261236,0.038716,0.099971,0.032987,0.090167,0.022955,0.050538,0.207002,0.039779,0.179023,0.172846,0.045185,0.025245,0.061583,0.164164,0.071971,0.062608,0.17387,0.024273,0.058249,0.092214,0.054157,0.067336,0.065533,0.151697,0.087034,0.083591,0.085525,0.029705,0.042743,0.043313,0.013708,0.143723,0.062646,0.103057,0.08692,0.07469,0.04306,0.070631,0.105227,0.112092,0.079193,0.077143,0.053229,0.103082,0.135862,0.08392,0.18431,0.083541,0.055249,0.048176,0.020656,0.127627,0.19435,0.08383,0.328023,0.05706,0.378018,0.022072,0.380529,0.108066,0.348735,1
0.114655,0.15205,0.175446,0.307625,0.551838,0.041494,0.401498,0.152411,0.354126,0.107692,0.070926,0.234562,0.039491,0.371896,0.159718,0.061803,0.130477,0.068841,0.079853,0.082143,0.081597,0.124379,0.059993,0.171953,0.082679,0.073164,0.058279,0.102525,0.099999,0.048729,0.073952,0.086953,0.060076,0.068874,0.076483,0.056776,0.028021,0.075219,0.106861,0.017603,0.050865,0.087747,0.042521,0.020064,0.070159,0.081658,0.05267,0.062043,0.046004,0.048459,0.063816,0.069276,0.079703,0.067643,0.051186,0.087104,0.05228,0.100753,0.086321,0.034461,0.076074,0.078401,0.074922,0.167027,0.032951,0.183064,0.050494,0.055445,0.060005,0.137169,0.082134,0.296591,0.037036,0.400326,0.168684,0.411177,1
0.11488,0.202356,0.119144,0.267239,0.568769,0.102598,0.408036,0.087989,0.289134,0.074601,0.146993,0.259738,0.155974,0.330064,0.14824,0.12208,0.09638,0.209485,0.142606,0.090047,0.108694,0.072712,0.104834,0.088944,0.041291,0.088904,0.142206,0.10464,0.087261,0.125776,0.031143,0.036681,0.037479,0.155649,0.053913,0.040436,0.127867,0.026701,0.054924,0.110925,0.061169,0.045862,0.001362,0.115418,0.026477,0.063942,0.032677,0.084224,0.012661,0.100515,0.103972,0.077869,0.09199,0.051687,0.069758,0.029298,0.068533,0.073123,0.147204,0.037585,0.147327,0.077422,0.088205,0.115708,0.096472,0.104549,0.136972,0.01909,0.133536,0.201009,0.066543,0.287082,0.048903,0.428443,0.091536,0.384064,1
0.048011,0.156676,0.113842,0.298649,0.571317,0.025262,0.423876,0.074442,0.399248,0.096319,0.009867,0.217075,0.017332,0.381792,0.18367,0.029831,0.152271,0.006298,0.072473,0.089697,0.030377,0.115699,0.036285,0.177934,0.102462,0.048768,0.109448,0.039242,0.050226,0.079296,0.039266,0.076964,0.041807,0.132071,0.06696,0.052721,0.081452,0.047878,0.060842,0.06604,0.048798,0.060802,0.059183,0.079361,0.057399,0.05968,0.044539,0.092073,0.039256,0.082416,0.042434,0.074388,0.048546,0.084964,0.021721,0.139589,0.029877,0.108353,0.050559,0.077385,0.040697,0.128872,0.012406,0.205453,0.022914,0.151591,0.028374,0.065376,0.036766,0.228405,0.046422,0.371972,0.017723,0.410321,0.107872,0.388198,1
0.010238,0.1132,0.012522,0.282361,0.648438,0.009189,0.420215,0.013595,0.357564,0.006499,0.008147,0.341991,0.030624,0.415167,0.24453,0.012648,0.040211,0.014892,0.212449,0.024521,0.019372,0.202088,0.009659,0.11746,0.171459,0.008381,0.012276,0.010806,0.196918,0.049967,0.035637,0.158613,0.017039,0.01369,0.134573,0.020788,0.04754,0.035154,0.146735,0.077045,0.023088,0.13128,0.020853,0.034831,0.021259,0.121255,0.02085,0.044828,0.023051,0.053769,0.020624,0.153355,0.009732,0.154117,0.024145,0.032532,0.013417,0.020414,0.019404,0.164663,0.01369,0.20558,0.019411,0.102264,0.022731,0.052156,0.03137,0.20514,0.006587,0.337219,0.023977,0.403532,0.019922,0.410897,0.005775,0.3638,1
0.063793,0.126245,0.053729,0.331628,0.533903,0.049782,0.416664,0.030018,0.407308,0.125577,0.050414,0.161093,0.068367,0.305169,0.137668,0.082949,0.161647,0.085713,0.052669,0.099262,0.051098,0.04171,0.06986,0.150269,0.049278,0.083886,0.109553,0.078486,0.022091,0.062647,0.071574,0.023666,0.068261,0.08113,0.033961,0.071541,0.043376,0.097208,0.014762,0.025061,0.080842,0.034889,0.047274,0.041409,0.064456,0.034694,0.070289,0.011567,0.067501,0.033929,0.080737,0.030804,0.086258,0.042141,0.065187,0.05838,0.045692,0.084497,0.105712,0.054897,0.097691,0.082187,0.062497,0.151443,0.040014,0.132314,0.111727,0.066502,0.0984,0.21861,0.072843,0.339775,0.028678,0.411693,0.071914,0.370851,1
0.044192,0.1171,0.095691,0.318141,0.614014,0.022104,0.413631,0.064362,0.375438,0.048748,0.071768,0.280696,0.041199,0.360389,0.23095,0.048266,0.099314,0.084783,0.112506,0.039897,0.053605,0.175258,0.023781,0.142015,0.165973,0.046691,0.053453,0.071758,0.117937,0.026816,0.056764,0.143192,0.037927,0.076801,0.1417,0.048281,0.031495,0.081005,0.106852,0.013945,0.049669,0.126528,0.053817,0.040581,0.039539,0.13167,0.049733,0.056848,0.047296,0.03466,0.042414,0.114396,0.038563,0.137631,0.043568,0.076334,0.045731,0.051736,0.06051,0.126226,0.037105,0.16951,0.009804,0.137447,0.047502,0.081446,0.067753,0.144931,0.056548,0.292816,0.048952,0.396069,0.024159,0.396284,0.057373,0.394236,1
0.04896,0.234426,0.085755,0.254788,0.613015,0.060727,0.411165,0.047993,0.283676,0.048464,0.049144,0.316735,0.011073,0.338734,0.225129,0.060333,0.087498,0.057508,0.151428,0.027639,0.06253,0.197957,0.059163,0.165124,0.128624,0.077248,0.03648,0.056815,0.186517,0.015255,0.061444,0.127771,0.098373,0.062841,0.065257,0.081705,0.039965,0.03662,0.140915,0.015746,0.05211,0.057098,0.079477,0.064926,0.084049,0.052812,0.124798,0.046074,0.103957,0.031196,0.041111,0.073587,0.052204,0.103848,0.139033,0.077499,0.100775,0.067555,0.036304,0.104319,0.030731,0.143394,0.104973,0.198568,0.087403,0.143409,0.047252,0.088992,0.019174,0.216431,0.047233,0.329167,0.054239,0.416705,0.013068,0.384864,1
0.128643,0.214253,0.151067,0.251127,0.58662,0.028605,0.382304,0.187908,0.317777,0.067134,0.144242,0.266047,0.087746,0.325996,0.197662,0.055526,0.054234,0.204584,0.134058,0.037694,0.151859,0.128835,0.040973,0.050402,0.107681,0.076595,0.047133,0.174321,0.049952,0.068518,0.121496,0.067022,0.083519,0.053955,0.065245,0.081998,0.09758,0.11292,0.066913,0.100899,0.067746,0.054117,0.116523,0.07209,0.052799,0.07622,0.042776,0.07386,0.089505,0.070627,0.056223,0.089406,0.056774,0.106065,0.066655,0.102694,0.104115,0.079378,0.06339,0.105394,0.06534,0.133798,0.070121,0.190873,0.076766,0.151389,0.027038,0.043305,0.053582,0.207275,0.029938,0.328717,0.030814,0.43254,0.12534,0.377586,1
0.023228,0.241699,0.052075,0.217397,0.521903,0.02434,0.473258,0.043708,0.290254,0.143962,0.028007,0.244359,0.039277,0.403689,0.125791,0.054975,0.144856,0.060338,0.095155,0.122952,0.014605,0.075965,0.055481,0.171204,0.024778,0.050698,0.10537,0.040691,0.044758,0.098633,0.008135,0.014545,0.049302,0.090867,0.018562,0.016687,0.070522,0.023919,0.005785,0.069691,0.011218,0.022947,0.013103,0.046795,0.017406,0.048872,0.048448,0.041515,0.023457,0.089262,0.01762,0.069744,0.03459,0.038812,0.039349,0.093158,0.015805,0.138708,0.036737,0.0527,0.049014,0.026734,0.029194,0.187932,0.017149,0.188977,0.049228,0.11056,0.053626,0.140801,0.039826,0.305117,0.004671,0.437311,0.023586,0.405183,1
0.059254,0.106983,0.038965,0.40912,0.491229,0.006197,0.392004,0.063133,0.40676,0.193666,0.037945,0.129544,0.048391,0.251921,0.119114,0.021223,0.197152,0.036934,0.091066,0.17558,0.039874,0.036228,0.03985,0.162014,0.036405,0.035354,0.152465,0.035072,0.0625,0.148315,0.050936,0.047519,0.036196,0.122526,0.044688,0.041959,0.125164,0.036713,0.067611,0.115632,0.064608,0.065076,0.029742,0.091858,0.027645,0.049375,0.055192,0.08409,0.05574,0.130881,0.00993,0.065183,0.035498,0.031645,0.042724,0.115998,0.040699,0.159786,0.023837,0.070198,0.040355,0.020163,0.036185,0.150159,0.020122,0.201481,0.036323,0.09242,0.043087,0.12109,0.045447,0.250848,0.008346,0.389093,0.052022,0.412449,1
0.05589,0.06347,0.100958,0.261885,0.57677,0.039887,0.42107,0.14716,0.375044,0.088557,0.050252,0.248131,0.096243,0.408985,0.188397,0.017161,0.126597,0.064612,0.128119,0.078335,0.04814,0.122185,0.020401,0.139667,0.106749,0.007323,0.079542,0.045039,0.046972,0.063515,0.060915,0.063471,0.008829,0.110213,0.068691,0.005172,0.060651,0.060022,0.050659,0.047029,0.064451,0.036147,0.019321,0.04922,0.022892,0.074794,0.092968,0.044339,0.06907,0.058098,0.039462,0.087391,0.019135,0.096503,0.072661,0.09339,0.067825,0.07601,0.037811,0.123793,0.008371,0.166142,0.05324,0.189088,0.050806,0.152868,0.029002,0.098681,0.010414,0.267142,0.013975,0.368525,0.013825,0.440682,0.029752,0.335894,1
0.048788,0.167998,0.101102,0.394193,0.500833,0.049522,0.374698,0.115883,0.400441,0.174024,0.07673,0.100633,0.112131,0.212346,0.135856,0.079889,0.178024,0.098991,0.092356,0.131557,0.097986,0.061202,0.105942,0.122509,0.08735,0.093031,0.093938,0.090221,0.045539,0.077227,0.082963,0.091926,0.090552,0.053816,0.111334,0.09759,0.048357,0.063082,0.079732,0.0402,0.059615,0.117832,0.094964,0.048815,0.088219,0.107448,0.056964,0.039084,0.077631,0.061711,0.08944,0.069057,0.091437,0.073934,0.08776,0.089294,0.088629,0.108269,0.08194,0.049615,0.087477,0.066698,0.091798,0.133429,0.078238,0.18981,0.084142,0.043458,0.06815,0.132345,0.05969,0.273299,0.029117,0.381976,0.045495,0.405621,1
0.032639,0.12358,0.041666,0.368628,0.529007,0.017398,0.414712,0.051405,0.396612,0.141837,0.062656,0.177385,0.016405,0.324436,0.151592,0.035432,0.176905,0.0618,0.017736,0.112942,0.074469,0.083019,0.064998,0.180163,0.073077,0.067987,0.111071,0.072227,0.022711,0.07256,0.076573,0.044772,0.088095,0.095549,0.052457,0.089689,0.062115,0.059243,0.014839,0.030245,0.068568,0.04218,0.10105,0.053545,0.091175,0.042153,0.04874,0.040419,0.074213,0.049785,0.092873,0.010819,0.078619,0.041443,0.071113,0.090206,0.084271,0.1005,0.078581,0.018993,0.055634,0.072731,0.077462,0.165632,0.071456,0.170862,0.054677,0.054966,0.024734,0.156035,0.071758,0.329881,0.043809,0.390773,0.012469,0.452656,1
0.009437,0.164136,0.093565,0.276294,0.580881,0.002784,0.43976,0.062639,0.346625,0.084528,0.025555,0.250752,0.034228,0.365772,0.190447,0.009199,0.147031,0.051824,0.069989,0.081045,0.029782,0.148639,0.026856,0.199543,0.110345,0.013432,0.091509,0.02703,0.093916,0.075495,0.031877,0.088121,0.024428,0.123231,0.074656,0.014384,0.084222,0.043749,0.07029,0.068234,0.040523,0.066226,0.030748,0.095405,0.005065,0.053546,0.050261,0.098036,0.034321,0.083045,0.027402,0.043014,0.006632,0.069328,0.025634,0.106361,0.025674,0.084708,0.035461,0.072877,0.012745,0.133771,0.028626,0.181066,0.02929,0.142299,0.052592,0.096202,0.03454,0.239039,0.0319,0.374933,0.020912,0.412389,0.049565,0.389681,1
0.030508,0.249409,0.024338,0.212703,0.558812,0.026348,0.446626,0.029453,0.356732,0.117045,0.022559,0.169345,0.051595,0.272131,0.18101,0.02647,0.179942,0.028535,0.060347,0.104563,0.020547,0.078045,0.032704,0.154031,0.092011,0.021571,0.140069,0.029881,0.047698,0.097298,0.02155,0.052411,0.012478,0.130458,0.050696,0.033625,0.1129,0.022297,0.060493,0.095371,0.024126,0.036514,0.014856,0.095202,0.056064,0.045855,0.046369,0.058414,0.044608,0.068501,0.040146,0.08675,0.042615,0.096053,0.024625,0.088999,0.021396,0.096102,0.053492,0.141981,0.028864,0.148591,0.032437,0.185436,0.015131,0.129072,0.066158,0.18127,0.026039,0.284752,0.055621,0.419426,0.037591,0.433274,0.010957,0.297844,1
0.124044,0.195319,0.077152,0.398354,0.451235,0.140568,0.416,0.017285,0.489297,0.163659,0.028904,0.054915,0.082266,0.297628,0.054103,0.106,0.154055,0.078761,0.066088,0.099833,0.099406,0.036602,0.04757,0.055323,0.045023,0.040787,0.031806,0.125074,0.068011,0.022704,0.12872,0.03914,0.008954,0.050048,0.057294,0.033719,0.041867,0.07328,0.017059,0.029425,0.064924,0.061166,0.070194,0.044086,0.058152,0.077669,0.070966,0.015332,0.121951,0.020427,0.088392,0.053233,0.03385,0.054819,0.097678,0.028488,0.127816,0.040275,0.047416,0.087951,0.093178,0.099951,0.115188,0.01589,0.059808,0.097228,0.108651,0.122362,0.175362,0.092696,0.13093,0.097687,0.123792,0.345397,0.162874,0.337226,1
0.074553,0.194855,0.079696,0.318788,0.57366,0.027814,0.377464,0.070474,0.371017,0.103539,0.058244,0.231612,0.061808,0.318037,0.209249,0.016842,0.145067,0.081619,0.070587,0.083141,0.085113,0.163492,0.030709,0.176124,0.139904,0.021859,0.070984,0.106967,0.088071,0.057175,0.106873,0.108153,0.038663,0.089577,0.105615,0.011102,0.040602,0.125279,0.081364,0.040082,0.111803,0.076871,0.027043,0.04155,0.046309,0.097046,0.068187,0.05971,0.085686,0.06465,0.066268,0.055435,0.05526,0.101126,0.045583,0.100857,0.06008,0.102895,0.079882,0.050093,0.064301,0.129161,0.037745,0.17536,0.02752,0.165234,0.081099,0.01912,0.058648,0.192877,0.080502,0.284646,0.009891,0.414441,0.104239,0.364665,1
0.060088,0.153421,0.06896,0.265971,0.648892,0.059471,0.390809,0.055736,0.333002,0.019343,0.093243,0.350121,0.095191,0.369584,0.232295,0.088752,0.029482,0.13295,0.219242,0.052947,0.124718,0.185039,0.095811,0.054285,0.114289,0.101531,0.062851,0.148467,0.134895,0.073425,0.113249,0.0657,0.145833,0.049285,0.059844,0.087944,0.077462,0.127639,0.026093,0.063031,0.08829,0.055262,0.123135,0.094536,0.027793,0.056171,0.065275,0.051221,0.086291,0.059267,0.046599,0.073197,0.048416,0.091233,0.053578,0.010429,0.093777,0.044706,0.056399,0.122438,0.072019,0.175815,0.062086,0.080383,0.074051,0.051791,0.113666,0.194833,0.078994,0.313409,0.037542,0.410531,0.022347,0.434386,0.085705,0.358705,1
0.016952,0.178173,0.048291,0.35754,0.519441,0.004553,0.392783,0.038418,0.417139,0.15849,0.010982,0.142865,0.030652,0.299838,0.139625,0.030904,0.195402,0.014171,0.103705,0.144479,0.020773,0.051722,0.029672,0.227295,0.048492,0.046973,0.160444,0.014921,0.041647,0.123502,0.032201,0.011697,0.047508,0.149613,0.009432,0.065563,0.127948,0.030673,0.037387,0.099134,0.035171,0.01525,0.063285,0.109522,0.071612,0.02014,0.052413,0.088738,0.035953,0.105523,0.069027,0.047826,0.062893,0.014542,0.049938,0.124048,0.028127,0.149101,0.057403,0.059028,0.049118,0.045832,0.028559,0.148984,0.02495,0.189584,0.060946,0.03989,0.044081,0.138038,0.056587,0.302885,0.021997,0.40172,0.021039,0.410543,1
0.031886,0.125842,0.070064,0.375095,0.633565,0.012637,0.369258,0.016206,0.405778,0.026031,0.012505,0.290666,0.017766,0.390235,0.243588,0.007628,0.08293,0.031341,0.143407,0.025307,0.012696,0.20017,0.037063,0.172774,0.163001,0.027156,0.033201,0.006243,0.199045,0.037132,0.018895,0.169633,0.003226,0.061355,0.116321,0.038161,0.040516,0.011669,0.18434,0.048143,0.039351,0.128372,0.019,0.03606,0.061148,0.092574,0.097131,0.029979,0.069184,0.028171,0.111447,0.126275,0.080004,0.140005,0.043556,0.059372,0.044956,0.030088,0.113087,0.135077,0.080179,0.185494,0.034151,0.171509,0.024959,0.10472,0.110345,0.088751,0.071014,0.252009,0.043026,0.356664,0.022836,0.38337,0.074335,0.424227,1
0.02433,0.113286,0.061988,0.378792,0.605378,0.021112,0.382329,0.042538,0.415313,0.061034,0.030498,0.272648,0.030517,0.383999,0.227876,0.015858,0.101811,0.054935,0.118247,0.047806,0.03903,0.177042,0.021433,0.163017,0.162008,0.032062,0.05053,0.05412,0.136898,0.02837,0.032524,0.14024,0.017325,0.077027,0.133792,0.035565,0.021172,0.052322,0.124733,0.010756,0.036052,0.115098,0.032016,0.024439,0.065509,0.123676,0.047765,0.072593,0.032403,0.044043,0.081635,0.100733,0.05841,0.142631,0.046814,0.110653,0.034066,0.082727,0.094253,0.098979,0.051443,0.166724,0.071439,0.193979,0.032127,0.144621,0.072823,0.047707,0.051269,0.22563,0.067584,0.323242,0.040553,0.38828,0.052333,0.406834,1
0.043554,0.216092,0.103222,0.293022,0.508649,0.027485,0.413191,0.112307,0.382984,0.169338,0.049961,0.107165,0.079984,0.245909,0.1264,0.0325,0.195115,0.043056,0.099647,0.155312,0.047369,0.022859,0.071267,0.144714,0.036677,0.03699,0.144553,0.031847,0.072693,0.133672,0.038427,0.040454,0.072859,0.083837,0.040968,0.043953,0.103806,0.031856,0.083564,0.10682,0.02466,0.065985,0.066416,0.054068,0.026175,0.048285,0.008336,0.11373,0.020081,0.124355,0.006982,0.055042,0.017451,0.037707,0.011854,0.137382,0.020661,0.151015,0.018365,0.041752,0.01755,0.0744,0.007119,0.186829,0.019039,0.189133,0.040562,0.063982,0.028666,0.185473,0.059226,0.315955,0.010404,0.410804,0.062556,0.359712,1
0.025074,0.199932,0.0291,0.325795,0.515607,0.033218,0.395023,0.032233,0.415255,0.158441,0.013166,0.154131,0.03842,0.312341,0.128502,0.038506,0.179644,0.032676,0.081082,0.144287,0.023355,0.046181,0.037955,0.179256,0.032106,0.029728,0.14261,0.050862,0.071217,0.122957,0.029434,0.031602,0.025366,0.14231,0.025236,0.023633,0.123134,0.056839,0.065235,0.097382,0.036787,0.040965,0.008118,0.096621,0.017091,0.042187,0.020523,0.089681,0.019888,0.112954,0.017617,0.079883,0.021363,0.025084,0.015927,0.105688,0.014319,0.146884,0.012286,0.052556,0.017276,0.040766,0.027313,0.176297,0.012973,0.195739,0.020676,0.07067,0.00852,0.137774,0.033256,0.29789,0.028689,0.423176,0.008458,0.384766,1
0.072862,0.107619,0.113304,0.229128,0.61479,0.016004,0.423873,0.134303,0.296323,0.039753,0.037767,0.314319,0.080783,0.319453,0.219244,0.038739,0.077174,0.06568,0.103764,0.025694,0.043388,0.151923,0.017662,0.155751,0.140123,0.060912,0.045401,0.056271,0.119859,0.006935,0.048937,0.121295,0.053055,0.082462,0.098922,0.067625,0.031364,0.048132,0.093341,0.02032,0.056199,0.081114,0.070123,0.050705,0.078479,0.087003,0.052609,0.043018,0.05063,0.016392,0.093855,0.110784,0.069753,0.125781,0.019171,0.082437,0.037268,0.053653,0.064308,0.1082,0.049715,0.150742,0.014831,0.112168,0.024311,0.064577,0.028631,0.176919,0.036604,0.31812,0.049827,0.402285,0.037624,0.437115,0.088978,0.33599,1
0.098876,0.237227,0.172552,0.174439,0.632495,0.074219,0.427848,0.127918,0.341883,0.038508,0.096046,0.297037,0.020971,0.355216,0.221803,0.088997,0.094878,0.117402,0.146677,0.092544,0.102278,0.16706,0.036379,0.127084,0.090804,0.119925,0.116513,0.117266,0.121906,0.122353,0.045609,0.079068,0.090722,0.111786,0.048646,0.124472,0.119503,0.074113,0.071508,0.100609,0.049075,0.07374,0.112939,0.108905,0.094907,0.04695,0.023052,0.134522,0.01643,0.119837,0.11576,0.038375,0.139983,0.048081,0.05849,0.094723,0.068397,0.102135,0.091799,0.121624,0.117589,0.158885,0.096144,0.085532,0.104445,0.047146,0.043231,0.222163,0.074891,0.329113,0.037189,0.407611,0.085125,0.438059,0.112257,0.299742,1
